Type,SKU,Name,Brand,MPN,UPC,Category,Cost,Min Margin Percent,Original Price,Current Price,Is Part,Parent SKU,Pricing Strategy,Strategy Mode,Status
part,CT6A,Stainless Steel Side Plate - Left,Columbia Taping Tools,CT6A,,Drywall Finishing Tools > Parts,27.92,35,42.95,42.95,1,,undercut,auto,Needs Attention
part,FFB4A,Stainless Steel Washer,Columbia Taping Tools,FFB4A,,Drywall Finishing Tools > Parts,3.25,35,5.00,5.00,1,,undercut,auto,Needs Attention
part,CT116A,Strap,Columbia Taping Tools,CT116A,,Drywall Finishing Tools > Parts,18.53,35,28.50,28.50,1,,undercut,auto,Floor Lock Triggered
part,AH8A,"Top Retainer Corner Clip - 3.5""",Columbia Taping Tools,AH8A,,Drywall Finishing Tools > Parts,6.34,35,9.75,9.75,1,AH8-CLIP,undercut,auto,Needs Attention
part,AH8,Top Retainer Corner Clip - Standard,Columbia Taping Tools,AH8,,Drywall Finishing Tools > Parts,5.20,35,8.00,8.00,1,AH8-CLIP,undercut,auto,Needs Attention
tool,D14-22,Dura-III Adjustable - 14”-22”,Dura-Stilts,D14-22,,Stilts & Accessories > Stilts,260.00,35,400.00,400.00,0,DS-DURA-III,undercut,auto,Needs Attention
tool,D18-30,Dura-III Adjustable - 18”-30”,Dura-Stilts,D18-30,,Stilts & Accessories > Stilts,269.75,35,415.00,415.00,0,DS-DURA-III,undercut,auto,Needs Attention
tool,D24-40,Dura-III Adjustable - 24”-40”,Dura-Stilts,D24-40,,Stilts & Accessories > Stilts,282.75,35,435.00,435.00,0,DS-DURA-III,undercut,auto,Needs Attention
tool,D38-64,Dura-III Adjustable - 38”-64”,Dura-Stilts,D38-64,,Stilts & Accessories > Stilts,379.60,35,584.00,584.00,0,DS-DURA-III,undercut,auto,Needs Attention
part,4-701,"LEVEL5 Corner Applicator - 7""",Level5,4-701,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,185.63,35,285.59,285.59,1,LV5-CORNER-APPLICATOR,undercut,auto,Needs Attention
part,4-702,"LEVEL5 Corner Applicator - 8""",Level5,4-702,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,191.44,35,294.52,294.52,1,LV5-CORNER-APPLICATOR,undercut,auto,Needs Attention
part,4-794,"LEVEL5 Corner Applicator Handle (Extendable) - 31""-50""",Level5,4-794,,Drywall Finishing Tools > Automatic Taping Tools > Extendable Handles,113.80,35,175.08,175.08,1,LV5-CORNER-HANDLE-APPLICATOR-EXT,undercut,auto,Needs Attention
part,4-798,"LEVEL5 Corner Applicator Handle (Extendable) - 43""-72""",Level5,4-798,,Drywall Finishing Tools > Automatic Taping Tools > Extendable Handles,125.96,35,193.78,193.78,1,LV5-CORNER-HANDLE-APPLICATOR-EXT,undercut,auto,Needs Attention
part,BH11,Strap Connecting Pin,Columbia Taping Tools,BH11,,Drywall Finishing Tools > Parts,5.17,35,7.95,7.95,1,,undercut,auto,Needs Attention
part,CR12,Swivel Coupling Pin,Columbia Taping Tools,CR12,,Drywall Finishing Tools > Parts,8.13,35,12.50,12.50,1,,undercut,auto,Floor Lock Triggered
part,CT57,Tape Advance Carriage,Columbia Taping Tools,CT57,,Drywall Finishing Tools > Parts,53.30,35,82.00,82.00,1,,undercut,auto,Needs Attention
part,CT120,Tape Spool,Columbia Taping Tools,CT120,,Drywall Finishing Tools > Parts,9.43,35,14.50,14.50,1,,undercut,auto,Floor Lock Triggered
part,CT14A,Taper Adjustable Brake,Columbia Taping Tools,CT14A,,Drywall Finishing Tools > Parts,14.63,35,22.50,22.50,1,,undercut,auto,Floor Lock Triggered
part,FFB32A,Thumb Release Clip Screw,Columbia Taping Tools,FFB32A,,Drywall Finishing Tools > Parts,8.13,35,12.50,12.50,1,,undercut,auto,Floor Lock Triggered
part,CT53,Toe Kicker,Columbia Taping Tools,CT53,,Drywall Finishing Tools > Parts,18.53,35,28.50,28.50,1,,undercut,auto,Floor Lock Triggered
part,CT92A,Toe Kicker Caple Retainer Clip,Columbia Taping Tools,CT92A,,Drywall Finishing Tools > Parts,5.17,35,7.95,7.95,1,,undercut,auto,Needs Attention
part,HH10A,Top Cap,Columbia Taping Tools,HH10A,,Drywall Finishing Tools > Parts,1.30,35,2.00,2.00,1,,undercut,auto,Needs Attention
part,BH5,Upper Mounting Bracket,Columbia Taping Tools,BH5,,Drywall Finishing Tools > Parts,12.03,35,18.50,18.50,1,,undercut,auto,Floor Lock Triggered
part,HH2,Upper Mounting Bracket,Columbia Taping Tools,HH2,,Drywall Finishing Tools > Parts,42.90,35,66.00,66.00,1,,undercut,auto,Needs Attention
part,HNS20,Wedge,Columbia Taping Tools,HNS20,,Drywall Finishing Tools > Parts,14.63,35,22.50,22.50,1,,undercut,auto,Floor Lock Triggered
part,4-732,"LEVEL5 Corner Finisher - 2.5""",Level5,4-732,,Drywall Finishing Tools > Automatic Taping Tools > Angle Heads,258.29,35,397.37,397.37,1,LV5-CORNER-FINISHER,undercut,auto,Needs Attention
part,4-733,"LEVEL5 Corner Finisher - 3""",Level5,4-733,,Drywall Finishing Tools > Automatic Taping Tools > Angle Heads,264.37,35,406.72,406.72,1,LV5-CORNER-FINISHER,undercut,auto,Needs Attention
part,4-734,"LEVEL5 Corner Finisher - 3.5""",Level5,4-734,,Drywall Finishing Tools > Automatic Taping Tools > Angle Heads,270.45,35,416.07,416.07,1,LV5-CORNER-FINISHER,undercut,auto,Floor Lock Triggered
part,4-735,"LEVEL5 Corner Finisher - 4""",Level5,4-735,,Drywall Finishing Tools > Automatic Taping Tools > Angle Heads,276.52,35,425.42,425.42,1,LV5-CORNER-FINISHER,undercut,auto,Needs Attention
part,4-795,"LEVEL5 Corner Finisher Handle (Extendable) - 31""-50""",Level5,4-795,,Drywall Finishing Tools > Automatic Taping Tools > Extendable Handles,121.54,35,186.98,186.98,1,LV5-CORNER-HANDLE-FINISHER-EXT,undercut,auto,Needs Attention
part,4-799,"LEVEL5 Corner Finisher Handle (Extendable) - 43""-72""",Level5,4-799,,Drywall Finishing Tools > Automatic Taping Tools > Extendable Handles,133.69,35,205.68,205.68,1,LV5-CORNER-HANDLE-FINISHER-EXT,undercut,auto,Needs Attention
part,4-743,"LEVEL5 Corner Flusher - 3""",Level5,4-743,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,83.65,35,128.69,128.69,1,LV5-CORNER-FLUSHER,undercut,auto,Needs Attention
part,4-744,"LEVEL5 Corner Flusher - 3.5""",Level5,4-744,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,86.28,35,132.74,132.74,1,LV5-CORNER-FLUSHER,undercut,auto,Needs Attention
part,4-767,"LEVEL5 Flat Box (MEGA) - 7""",Level5,4-767,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,259.12,35,398.64,398.64,1,LV5-FLAT-BOX-MEGA,undercut,auto,Floor Lock Triggered
part,4-768,"LEVEL5 Flat Box (MEGA) - 10""",Level5,4-768,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,265.19,35,407.99,407.99,1,LV5-FLAT-BOX-MEGA,undercut,auto,Needs Attention
part,4-769,"LEVEL5 Flat Box (MEGA) - 12""",Level5,4-769,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,274.31,35,422.02,422.02,1,LV5-FLAT-BOX-MEGA,undercut,auto,Needs Attention
part,4-764,"LEVEL5 Flat Box (Standard) - 7""",Level5,4-764,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,246.69,35,379.52,379.52,1,LV5-FLAT-BOX-STANDARD,undercut,auto,Needs Attention
part,4-765,"LEVEL5 Flat Box (Standard) - 10""",Level5,4-765,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,252.77,35,388.87,388.87,1,LV5-FLAT-BOX-STANDARD,undercut,auto,Floor Lock Triggered
part,4-766,"LEVEL5 Flat Box (Standard) - 12""",Level5,4-766,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,259.12,35,398.64,398.64,1,LV5-FLAT-BOX-STANDARD,undercut,auto,Floor Lock Triggered
part,4-770,"LEVEL5 Flat Box (Standard) - 14""",Level5,4-770,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,268.24,35,412.67,412.67,1,LV5-FLAT-BOX-STANDARD,undercut,auto,Floor Lock Triggered
part,4-759,"LEVEL5 Flat Box Handle (Extendable) - 48""-78""",Level5,4-759,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,203.59,35,313.22,313.22,1,LV5-FLAT-BOX-HANDLE-EXT,undercut,auto,Needs Attention
part,4-780,"LEVEL5 Flat Box Handle (Extendable) - 40""-62""",Level5,4-780,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,197.52,35,303.87,303.87,1,LV5-FLAT-BOX-HANDLE-EXT,undercut,auto,Floor Lock Triggered
part,4-781,"LEVEL5 Flat Box Handle (Extendable) - 30""-42""",Level5,4-781,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,191.44,35,294.52,294.52,1,LV5-FLAT-BOX-HANDLE-EXT,undercut,auto,Needs Attention
part,4-782,"LEVEL5 Flat Box Handle (Extendable) - 23""-32""",Level5,4-782,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,179.56,35,276.24,276.24,1,LV5-FLAT-BOX-HANDLE-EXT,undercut,auto,Floor Lock Triggered
part,4-711,"LEVEL5 Flat Box Handle (Fixed Length) - 34""",Level5,4-711,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,113.81,35,175.09,175.09,1,LV5-FLAT-BOX-HANDLE-FIXED,undercut,auto,Needs Attention
part,4-712,"LEVEL5 Flat Box Handle (Fixed Length) - 42""",Level5,4-712,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,119.61,35,184.02,184.02,1,LV5-FLAT-BOX-HANDLE-FIXED,undercut,auto,Needs Attention
part,4-740,"LEVEL5 Flat Box Handle (Fixed Length) - 54""",Level5,4-740,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,131.77,35,202.72,202.72,1,LV5-FLAT-BOX-HANDLE-FIXED,undercut,auto,Needs Attention
part,4-754,"LEVEL5 Nail Spotter - 2""",Level5,4-754,,Drywall Finishing Tools > Automatic Taping Tools > Nail Spotters,176.24,35,271.14,271.14,1,LV5-NAIL-SPOTTER,undercut,auto,Needs Attention
part,4-755,"LEVEL5 Nail Spotter - 3""",Level5,4-755,,Drywall Finishing Tools > Automatic Taping Tools > Nail Spotters,188.40,35,289.84,289.84,1,LV5-NAIL-SPOTTER,undercut,auto,Floor Lock Triggered
part,4-630,LEVEL5 The Starter Taping Set,Level5,4-630,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,1372.25,35,2111.16,2111.16,1,,undercut,auto,Needs Attention
part,4-602,LEVEL5 Entry to Automatic Finishing Set - Tools Only,Level5,4-602,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,1557.09,35,2395.52,2395.52,1,LV5-ENTRY-FINISHING-SET,undercut,auto,Needs Attention
part,4-600P,LEVEL5 Entry to Automatic Finishing Set - With Automatic Taper,Level5,4-600P,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,2502.95,35,3850.70,3850.70,1,LV5-ENTRY-FINISHING-SET,undercut,auto,Needs Attention
part,4-677P,LEVEL5 The Ultimate Taping & Finishing Set,Level5,4-677P,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,4122.72,35,6342.64,6342.64,1,,undercut,auto,Floor Lock Triggered
part,5-777,"LEVEL5 Corner Roller Handle - 50""",Level5,5-777,,Drywall Finishing Tools > Automatic Taping Tools > Fixed Handles,58.49,35,89.99,89.99,1,LV5-CORNER-ROLLER-HANDLE,undercut,auto,Needs Attention
part,4-777,"LEVEL5 Corner Roller Handle - 54""",Level5,4-777,,Drywall Finishing Tools > Automatic Taping Tools > Fixed Handles,59.94,35,92.22,92.22,1,LV5-CORNER-ROLLER-HANDLE,undercut,auto,Needs Attention
part,4-778,"LEVEL5 50"" Fixed Handle - Corner Applicator",Level5,4-778,,Drywall Finishing Tools > Automatic Taping Tools > Fixed Handles,59.94,35,92.22,92.22,1,LV5-FIXED-HANDLE-50,undercut,auto,Needs Attention
part,4-779,"LEVEL5 50"" Fixed Handle - Corner Finisher",Level5,4-779,,Drywall Finishing Tools > Automatic Taping Tools > Fixed Handles,59.94,35,92.22,92.22,1,LV5-FIXED-HANDLE-50,undercut,auto,Needs Attention
part,4-792,"LEVEL5 31""- 50"" Corner Roller/Nail Spotter Handle",Level5,4-792,,Drywall Finishing Tools > Automatic Taping Tools > Extendable Handles,116.56,35,179.33,179.33,1,,undercut,auto,Needs Attention
part,4-760,LEVEL5 Automatic Taper,Level5,4-760,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Tapers,939.24,35,1444.99,1444.99,1,,undercut,auto,Needs Attention
part,4-715,LEVEL5 Box Filler,Level5,4-715,,Drywall Finishing Tools > Automatic Taping Tools > Box Fillers,43.92,35,67.57,67.57,1,,undercut,auto,Needs Attention
part,4-771,LEVEL5 Compound Pump,Level5,4-771,,Drywall Finishing Tools > Automatic Taping Tools > Loading Pumps,294.20,35,452.62,452.62,1,,undercut,auto,Needs Attention
part,4-741,LEVEL5 Compound Tube,Level5,4-741,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,132.50,35,203.84,203.84,1,,undercut,auto,Floor Lock Triggered
part,4-707,LEVEL5 Corner Roller,Level5,4-707,,Drywall Finishing Tools > Automatic Taping Tools > Corner Rollers,98.89,35,152.14,152.14,1,,undercut,auto,Needs Attention
part,5-311,LEVEL5 Drywall Banjo,Level5,5-311,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Tapers,97.69,35,150.29,150.29,1,,undercut,auto,Needs Attention
part,PT-CF2.5,"Platinum Angle Head Corner Finisher with Wheels - 2.5""",Platinum Drywall Tools,PT-CF2.5,,Drywall Finishing Tools > Automatic Taping Tools > Angle Heads,155.35,35,239.00,239.00,1,PT-CF,undercut,auto,Needs Attention
part,PT-3CF,"Platinum Angle Head Corner Finisher with Wheels - 3""",Platinum Drywall Tools,PT-3CF,,Drywall Finishing Tools > Automatic Taping Tools > Angle Heads,161.85,35,249.00,249.00,1,PT-CF,undercut,auto,Needs Attention
part,PT-CF3.5,"Platinum Angle Head Corner Finisher with Wheels - 3.5""",Platinum Drywall Tools,PT-CF3.5,,Drywall Finishing Tools > Automatic Taping Tools > Angle Heads,168.35,35,259.00,259.00,1,PT-CF,undercut,auto,Needs Attention
part,PT-CT24,"Platinum Compound Tube - 24""",Platinum Drywall Tools,PT-CT24,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,97.50,35,150.00,150.00,1,PT-CT,undercut,auto,Needs Attention
part,PT-CT36,"Platinum Compound Tube - 36""",Platinum Drywall Tools,PT-CT36,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,100.75,35,155.00,155.00,1,PT-CT,undercut,auto,Needs Attention
part,PT-CT42,"Platinum Compound Tube - 42""",Platinum Drywall Tools,PT-CT42,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,104.00,35,160.00,160.00,1,PT-CT,undercut,auto,Needs Attention
part,PT-BH34,"Platinum Flat Box Handle - 34""",Platinum Drywall Tools,PT-BH34,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,58.50,35,90.00,90.00,1,PT-BH,undercut,auto,Needs Attention
part,PT-BH42,"Platinum Flat Box Handle - 42""",Platinum Drywall Tools,PT-BH42,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,61.75,35,95.00,95.00,1,PT-BH,undercut,auto,Needs Attention
part,PT-BH54,"Platinum Flat Box Handle - 54""",Platinum Drywall Tools,PT-BH54,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,65.00,35,100.00,100.00,1,PT-BH,undercut,auto,Needs Attention
part,PT-10FB,"Platinum Flat Finishing Box - 10""",Platinum Drywall Tools,PT-10FB,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,126.75,35,195.00,195.00,1,PT-FB,undercut,auto,Needs Attention
part,PT-12FB,"Platinum Flat Finishing Box - 12""",Platinum Drywall Tools,PT-FB12,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,133.25,35,205.00,205.00,1,PT-FB,undercut,auto,Needs Attention
part,PT-14FB,"Platinum Flat Finishing Box - 14""",Platinum Drywall Tools,PT-14FB,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,139.75,35,215.00,215.00,1,PT-FB,undercut,auto,Needs Attention
part,PT-8FB,"Platinum Flat Finishing Box - 8""",Platinum Drywall Tools,PT-8FB,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,120.25,35,185.00,185.00,1,PT-FB,undercut,auto,Needs Attention
part,4-714,LEVEL5 Gooseneck,Level5,4-714,,Drywall Finishing Tools > Automatic Taping Tools > Goosenecks,65.74,35,101.14,101.14,1,,undercut,auto,Needs Attention
part,4-772,LEVEL5 MiniShot,Level5,4-772,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,607.74,35,934.99,934.99,1,,undercut,auto,Needs Attention
part,4-773,LEVEL5 MiniShot Ext. Handle,Level5,4-773,,Drywall Finishing Tools > Automatic Taping Tools > Extendable Handles,48.06,35,73.94,73.94,1,,undercut,auto,Needs Attention
part,4-746,LEVEL5 Outside Corner Tool,Level5,4-746,,Drywall Finishing Tools > Automatic Taping Tools > Corner Rollers,48.06,35,73.94,73.94,1,,undercut,auto,Needs Attention
part,PT-2NS,"Platinum Nail Spotter - 2""",Platinum Drywall Tools,PT-2NS,,Drywall Finishing Tools > Automatic Taping Tools > Nail Spotters,104.00,35,160.00,160.00,1,PT-NS,undercut,auto,Needs Attention
part,PT-3NS,"Platinum Nail Spotter - 3""",Platinum Drywall Tools,PT-3NS,,Drywall Finishing Tools > Automatic Taping Tools > Nail Spotters,104.00,35,160.00,160.00,1,PT-NS,undercut,auto,Needs Attention
part,PT-3.5CF,"Platinum Stainless Steel Corner Flusher - 3.5""",Platinum Drywall Tools,PT-3.5CF,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,52.00,35,80.00,80.00,1,PT-SSCF,undercut,auto,Needs Attention
part,PT-2.5CF,"Platinum Stainless Steel Corner Flusher - 2.5""",Platinum Drywall Tools,PT-2.5CF,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,48.75,35,75.00,75.00,1,PT-SSCF,undercut,auto,Needs Attention
part,PT-CFH50,"Platinum 50"" Corner Tool Handle - Angle Head",Platinum Drywall Tools,PT-CFH50,,Drywall Finishing Tools > Automatic Taping Tools > Fixed Handles,31.85,35,49.00,49.00,1,PT-CORNER-HANDLE-50,undercut,auto,Needs Attention
part,PT-CAH50,"Platinum 50"" Corner Tool Handle - Corner Box",Platinum Drywall Tools,PT-CAH50,,Drywall Finishing Tools > Automatic Taping Tools > Fixed Handles,31.85,35,49.00,49.00,1,PT-CORNER-HANDLE-50,undercut,auto,Needs Attention
part,PT-CRH50,"Platinum 50"" Corner Tool Handle - Corner Roller",Platinum Drywall Tools,PT-CRH50,,Drywall Finishing Tools > Automatic Taping Tools > Fixed Handles,38.35,35,59.00,59.00,1,PT-CORNER-HANDLE-50,undercut,auto,Needs Attention
part,PT-ICA,Platinum 90° Corner Applicator - Inside,Platinum Drywall Tools,PT-ICA,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,38.35,35,59.00,59.00,1,PT-90-APPLICATOR,undercut,auto,Needs Attention
part,PT-OCA,Platinum 90° Corner Applicator - Outside,Platinum Drywall Tools,PT-OCA,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,38.35,35,59.00,59.00,1,PT-90-APPLICATOR,undercut,auto,Needs Attention
part,PT-CRE,Platinum Corner Roller - ECO Inside,Platinum Drywall Tools,PT-CRE,,Drywall Finishing Tools > Automatic Taping Tools > Corner Rollers,38.35,35,59.00,59.00,1,PT-CORNER-ROLLER,undercut,auto,Needs Attention
part,PT-CR,Platinum Corner Roller - Inside,Platinum Drywall Tools,PT-CR,,Drywall Finishing Tools > Automatic Taping Tools > Corner Rollers,51.99,35,79.99,79.99,1,PT-CORNER-ROLLER,undercut,auto,Needs Attention
part,PT-OCR,Platinum Corner Roller - Outside 90°,Platinum Drywall Tools,PT-OCR,,Drywall Finishing Tools > Automatic Taping Tools > Corner Rollers,45.49,35,69.99,69.99,1,PT-CORNER-ROLLER,undercut,auto,Needs Attention
part,PT-FA,"Platinum 4"" Flat Applicator",Platinum Drywall Tools,PT-FA,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,38.35,35,59.00,59.00,1,,undercut,auto,Needs Attention
part,PT-CA8,"Platinum 8"" Corner Applicator",Platinum Drywall Tools,PT-CA8,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,103.35,35,159.00,159.00,1,,undercut,auto,Needs Attention
part,PT-BF,Platinum Box Filler Attachment,Platinum Drywall Tools,PT-BF,,Drywall Finishing Tools > Automatic Taping Tools > Box Fillers,31.85,35,49.00,49.00,1,,undercut,auto,Needs Attention
part,PT-CP,Platinum Drywall Pump w/Filler,Platinum Drywall Tools,PT-CP,,Drywall Finishing Tools > Automatic Taping Tools > Loading Pumps,174.85,35,269.00,269.00,1,,undercut,auto,Needs Attention
part,PT-FIN,Platinum Drywall Starter Finishing Set,Platinum Drywall Tools,PT-FIN,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,909.35,35,1399.00,1399.00,1,,undercut,auto,Needs Attention
part,PT-EXT3IN1-1,Platinum Extendable Angle Head Handle,Platinum Drywall Tools,PT-EXT3IN1-1,,Drywall Finishing Tools > Automatic Taping Tools > Extendable Handles,48.75,35,75.00,75.00,1,,undercut,auto,Needs Attention
part,PT-EBH,"Platinum Extendable Flat Box Handle 40"" – 64""",Platinum Drywall Tools,PT-EBH,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,109.85,35,169.00,169.00,1,,undercut,auto,Needs Attention
tool,S1-A-1624,"SurPro S1 Aluminum Drywall Stilts - 16""-24""",SurPro,S1-A-1624,,Drywall Finishing Tools > Stilts,209.30,35,322.00,322.00,0,SP-S1-A,undercut,auto,Needs Attention
tool,S1-A-2030,"SurPro S1 Aluminum Drywall Stilts - 20""-30""",SurPro,S1-A-2030,,Drywall Finishing Tools > Stilts,215.15,35,331.00,331.00,0,SP-S1-A,undercut,auto,Needs Attention
tool,S1-A-2640,"SurPro S1 Aluminum Drywall Stilts - 26""-40""",SurPro,S1-A-2640,,Drywall Finishing Tools > Stilts,221.00,35,340.00,340.00,0,SP-S1-A,undercut,auto,Needs Attention
tool,S1-M-1624,"SurPro S1 Magnesium Drywall Stilts - 16""-24""",SurPro,S1-M-1624,,Drywall Finishing Tools > Stilts,239.20,35,368.00,368.00,0,SP-S1-M,undercut,auto,Needs Attention
tool,S1-M-2030,"SurPro S1 Magnesium Drywall Stilts - 20""-30""",SurPro,S1-M-2030,,Drywall Finishing Tools > Stilts,244.72,35,376.50,376.50,0,SP-S1-M,undercut,auto,Needs Attention
tool,S1-M-2640,"SurPro S1 Magnesium Drywall Stilts - 26""-40""",SurPro,S1-M-2640,,Drywall Finishing Tools > Stilts,250.25,35,385.00,385.00,0,SP-S1-M,undercut,auto,Needs Attention
tool,S1X-A-2131,"SurPro S1X Aluminum Drywall Stilts - 21""-31""",SurPro,S1X-A-2131,,Drywall Finishing Tools > Stilts,264.55,35,407.00,407.00,0,SP-S1X-A,undercut,auto,Needs Attention
tool,S1X-A-2640,"SurPro S1X Aluminum Drywall Stilts - 26""-40""",SurPro,S1X-A-2640,,Drywall Finishing Tools > Stilts,264.55,35,407.00,407.00,0,SP-S1X-A,undercut,auto,Needs Attention
tool,S1X-M-2131,"SurPro S1X Magnesium Drywall Stilts - 21""-31""",SurPro,S1X-M-2131,,Drywall Finishing Tools > Stilts,279.50,35,430.00,430.00,0,SP-S1X-M,undercut,auto,Needs Attention
tool,S1X-M-2640,"SurPro S1X Magnesium Drywall Stilts - 26""-40""",SurPro,S1X-M-2640,,Drywall Finishing Tools > Stilts,286.65,35,441.00,441.00,0,SP-S1X-M,undercut,auto,Needs Attention
tool,S2-A-1624,"SurPro S2 Aluminum Drywall Stilts - 16""-24""",SurPro,S2-A-1624,,Drywall Finishing Tools > Stilts,231.40,35,356.00,356.00,0,SP-S2-A,undercut,auto,Needs Attention
tool,S2-A-2030,"SurPro S2 Aluminum Drywall Stilts - 20""-30""",SurPro,S2-A-2030,,Drywall Finishing Tools > Stilts,237.25,35,365.00,365.00,0,SP-S2-A,undercut,auto,Needs Attention
tool,S2-A-2640,"SurPro S2 Aluminum Drywall Stilts - 26""-40""",SurPro,S2-A-2640,,Drywall Finishing Tools > Stilts,243.10,35,374.00,374.00,0,SP-S2-A,undercut,auto,Needs Attention
tool,S2-M-1624,"SurPro S2 Magnesium Drywall Stilts - 16""-24""",SurPro,S2-M-1624,,Drywall Finishing Tools > Stilts,256.75,35,395.00,395.00,0,SP-S2-M,undercut,auto,Needs Attention
tool,S2-M-2030,"SurPro S2 Magnesium Drywall Stilts - 20""-30""",SurPro,S2-M-2030,,Drywall Finishing Tools > Stilts,262.28,35,403.50,403.50,0,SP-S2-M,undercut,auto,Floor Lock Triggered
tool,S2-M-2640,"SurPro S2 Magnesium Drywall Stilts - 26""-40""",SurPro,S2-M-2640,,Drywall Finishing Tools > Stilts,267.80,35,412.00,412.00,0,SP-S2-M,undercut,auto,Needs Attention
part,PT-MNBH,Platinum Mini Box Handle,Platinum Drywall Tools,PT-MNBH,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,40.30,35,62.00,62.00,1,,undercut,auto,Needs Attention
part,PT-AICA,Platinum 4 Wheel Inside Angle / Corner Applicator,Platinum Drywall Tools,PT-AICA,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,57.85,35,89.00,89.00,1,,undercut,auto,Needs Attention
part,PT-TP,Platinum Semi Automatic Drywall Taper,Platinum Drywall Tools,PT-TP,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Tapers,94.25,35,145.00,145.00,1,,undercut,auto,Needs Attention
part,PT-GN,Platinum Gooseneck,Platinum Drywall Tools,GN,,Drywall Finishing Tools > Automatic Taping Tools > Goosenecks,38.35,35,59.00,59.00,1,,undercut,auto,Needs Attention
tool,S2X-A-3852,"SurPro S2X Aluminum Drywall Stilts - 38""-52""",SurPro,S2X-A-3852,,Drywall Finishing Tools > Stilts,315.90,35,486.00,486.00,0,SP-S2X-A,undercut,auto,Needs Attention
tool,S2X-A-2640,"SurPro S2X Aluminum Drywall Stilts - 26""-40""",SurPro,S2X-A-2640,,Drywall Finishing Tools > Stilts,297.05,35,457.00,457.00,0,SP-S2X-A,undercut,auto,Needs Attention
tool,S2X-M-2131,"SurPro S2X Magnesium Drywall Stilts - 21""-31""",SurPro,S2X-M-2131,,Drywall Finishing Tools > Stilts,311.35,35,479.00,479.00,0,SP-S2X-M,undercut,auto,Needs Attention
tool,S2X-M-2640,"SurPro S2X Magnesium Drywall Stilts - 26""-40""",SurPro,S2X-M-2640,,Drywall Finishing Tools > Stilts,318.50,35,490.00,490.00,0,SP-S2X-M,undercut,auto,Needs Attention
part,16TT,TapeTech Applicator Head - Outside Corner,TapeTech,16TT,873876000395,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,55.25,35,85.00,85.00,1,TT-APPLICATOR-HEAD,undercut,auto,Needs Attention
