source_name,brand,sku,product_name,manufacturer,supplier_cost,currency,price_display,price_unit,product_description,product_description_html,product_url,image_url,source_catalog_page,scraped_at_utc
Columbia Tools,Columbia Tools,CTT14FFB,"Columbia 14"" Flat Box",Columbia Tools,264.05,USD,$264.05 EACH of 1,EACH of 1,"Columbia offers the widest range of high quality Flat Boxes in the world. From our 5.5” specialty box to our 14” they are all star performers. Well-built and fine-tuned to offer great flat joints for years. We have been being told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Flat Box we make exceeds your expectations. Features: Available in 5.5″, 7″, 8″, 10″, 12″ and now 14″ sizes Manual sweeping grip for tight spaces when you cannot actuate the box handle (not on the 5.5″ box) Bead wheel protects axel from wear while running box on bead Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada","<p>Columbia offers the widest range of high quality Flat Boxes in the world. From our 5.5” specialty box to our 14” they are all star performers. Well-built and fine-tuned to offer great flat joints for years. We have been being told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Flat Box we make exceeds your expectations.</p> <p>Features:</p> <ul> <li>Available in 5.5″, 7″, 8″, 10″, 12″ and now 14″ sizes</li> <li>Manual sweeping grip for tight spaces when you cannot actuate the box handle (not on the 5.5″ box)</li> <li>Bead wheel protects axel from wear while running box on bead</li> <li>Hand made from U.S. billet aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>",https://www.tswfast.com/product/CTT14FFB-columbia-14-finisherflat-box?categoryCode=brand_Columbia_Tools,https://s3.amazonaws.com/tswfastcomfiles/product/14FFB_M.jpg,3,2026-08-13T20:35:37+00:00
Columbia Tools,Columbia Tools,CTT14FFBA,"Columbia 14"" Automatic Flat Box",Columbia Tools,289.14,USD,$289.14 EACH,EACH,"Columbia offers the widest range of high quality Finishing Boxes in the world. The Automatic Flat Boxes reduce the need to push the compound on to the wall. By engaging, the box springs put pressure on the compound chamber requiring only a light push to operate the box. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Finishing Box we make exceeds your expectations. Features: Available in 8″, 10″, 12″ & 14″ regular and 8″, 10″ & 12″ Fat Boy sizes Engaging axel creates pressure on mud release Over 50% easier to push Great for vertical flats Bead wheel protects axel from wear while running box on bead Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada","<p>Columbia offers the widest range of high quality Finishing Boxes in the world. The Automatic Flat Boxes reduce the need to push the compound on to the wall. By engaging, the box springs put pressure on the compound chamber requiring only a light push to operate the box. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push. We are very proud to get this feedback and will make sure that every Finishing Box we make exceeds your expectations.</p> <p>Features:</p> <ul> <li>Available in 8″, 10″, 12″ &amp; 14″ regular and 8″, 10″ &amp; 12″ Fat Boy sizes</li> <li>Engaging axel creates pressure on mud release</li> <li>Over 50% easier to push</li> <li>Great for vertical flats</li> <li>Bead wheel protects axel from wear while running box on bead</li> <li>Hand made from U.S. billet aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>",https://www.tswfast.com/product/CTT14FFBA-14-automatic-flat-boxcolumbia?categoryCode=brand_Columbia_Tools,https://s3.amazonaws.com/tswfastcomfiles/product/14FFBA_M.jpg,8,2026-08-13T20:35:37+00:00
Columbia Tools,Columbia Tools,CTT25AH,Columbia 2.5″ Anglehead,Columbia Tools,277.45,USD,$277.45 EACH of 1,EACH of 1,"The Columbia 2.5″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint. Features: Precision set carbide blades Highly durable stainless wings Comes with wheel kit installed and Allan key for easy removal Slide lock for easy and secure attachment Four sizes available – 2″, 2.5″, 3″ and 3.5″ Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada","<p>The Columbia 2.5″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint.</p> <p>Features:</p> <ul> <li>Precision set carbide blades</li> <li>Highly durable stainless wings</li> <li>Comes with wheel kit installed and Allan key for easy removal</li> <li>Slide lock for easy and secure attachment</li> <li>Four sizes available – 2″, 2.5″, 3″ and 3.5″</li> <li>Hand made from U.S. billet aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>",https://www.tswfast.com/product/CTT25AH-columbia-2-1-2-anglehead-with-wheels?categoryCode=brand_Columbia_Tools,https://s3.amazonaws.com/tswfastcomfiles/product/2_5AH_M.jpg,1,2026-08-13T20:30:13+00:00
Columbia Tools,Columbia Tools,CTT25CSF,"Columbia 2.5"" Combo Flusher",Columbia Tools,117.01,USD,$117.01 EACH of 1,EACH of 1,"Columbia Combo Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them. Features: Precision hand ground and set 4 designs: 2.5″, 3″, 3.5″ & wide track Hand made from U.S. aluminum and steel components Machined in our state of the art facility in Canada","<p>Columbia Combo Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them.</p> <p>Features:</p> <ul> <li>Precision hand ground and set</li> <li>4 designs: 2.5″, 3″, 3.5″ &amp; wide track</li> <li>Hand made from U.S. aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>",https://www.tswfast.com/product/CTT25CSF-columbia-2.5-comboflusher?categoryCode=brand_Columbia_Tools,https://s3.amazonaws.com/tswfastcomfiles/product/3CSF_M.jpg,2,2026-08-13T20:30:13+00:00
Columbia Tools,Columbia Tools,CTT25DF,"Columbia 2.5"" Direct Corner Flusher",Columbia Tools,76.37,USD,$76.37 EACH,EACH,"Columbia Direct Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them. Features: Precision hand ground and set 5 designs: 2.5″, 3″, 3.5″, 4″ and wide track Wheels come standard Hand made from U.S. aluminum and steel components Machined in our state of the art facility in Canada","<p>Columbia Direct Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them.</p> <p>Features:</p> <ul> <li>Precision hand ground and set</li> <li>5 designs: 2.5″, 3″, 3.5″, 4″ and wide track</li> <li>Wheels come standard</li> <li>Hand made from U.S. aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>",https://www.tswfast.com/product/CTT25DF-2.5-direct-flusher--wheel-kit-incld-columbia?categoryCode=brand_Columbia_Tools,https://s3.amazonaws.com/tswfastcomfiles/product/3DF_M.jpg,4,2026-08-13T20:35:37+00:00
Columbia Tools,Columbia Tools,CTT25SF,"Columbia 2.5"" Standard Corner Flusher",Columbia Tools,70.20,USD,$70.20 EACH,EACH,"Columbia Standard Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them. Features: Precision hand ground and set 5 designs: 2.5″, 3″, 3.5″, 4″ and wide track Wheels come standard Hand made from U.S. aluminum and steel components Machined in our state of the art facility in Canada","<p>Columbia Standard Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them.</p> <p>Features:</p> <ul> <li>Precision hand ground and set</li> <li>5 designs: 2.5″, 3″, 3.5″, 4″ and wide track</li> <li>Wheels come standard</li> <li>Hand made from U.S. aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>",https://www.tswfast.com/product/CTT25SF-2.5-standard-flusher--wheel-kit-incld-columbia?categoryCode=brand_Columbia_Tools,https://s3.amazonaws.com/tswfastcomfiles/product/3SF_M.jpg,1,2026-08-13T20:30:13+00:00
Columbia Tools,Columbia Tools,CTT2AH,Columbia 2″ Anglehead,Columbia Tools,268.93,USD,$268.93 EACH of 1,EACH of 1,"The Columbia 2″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint. Features: Precision set carbide blades Highly durable stainless wings Comes with wheel kit installed and Allan key for easy removal Slide lock for easy and secure attachment Four sizes available – 2″, 2.5″, 3″ and 3.5″ Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada","<p>The Columbia 2″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint.</p> <p>Features:</p> <ul> <li>Precision set carbide blades</li> <li>Highly durable stainless wings</li> <li>Comes with wheel kit installed and Allan key for easy removal</li> <li>Slide lock for easy and secure attachment</li> <li>Four sizes available – 2″, 2.5″, 3″ and 3.5″</li> <li>Hand made from U.S. billet aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>",https://www.tswfast.com/product/CTT2AH-columbia-2-angle-headwith-wheels?categoryCode=brand_Columbia_Tools,https://s3.amazonaws.com/tswfastcomfiles/product/2AH_M.jpg,3,2026-08-13T20:30:13+00:00
Columbia Tools,Columbia Tools,CTT2NS,Columbia 2″ Nailspotter,Columbia Tools,189.80,USD,$189.80 EACH of 1,EACH of 1,The Columbia 2″ Nailspotter is a big improvement in screw finishing. It has the option of having wheels or the traditional skid plate. It is light weight and has an easy to adjust thumb screw for swivel tension. By far the best Nailspotter on the market. Features: Available in 2″ and 3″ sizes Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada,<p>The Columbia 2″ Nailspotter is a big improvement in screw finishing. It has the option of having wheels or the traditional skid plate. It is light weight and has an easy to adjust thumb screw for swivel tension. By far the best Nailspotter on the market.</p> <p>Features:</p> <ul> <li>Available in 2″ and 3″ sizes</li> <li>Hand made from U.S. billet aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>,https://www.tswfast.com/product/CTT2NS-columbia-2-nailspotter?categoryCode=brand_Columbia_Tools,https://s3.amazonaws.com/tswfastcomfiles/product/2NS_M.jpg,1,2026-08-13T20:30:13+00:00
Columbia Tools,Columbia Tools,CTT35AH,Columbia 3.5″ Anglehead,Columbia Tools,320.14,USD,$320.14 EACH of 1,EACH of 1,"The Columbia 3.5″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint. Features: Precision set carbide blades Highly durable stainless wings Comes with wheel kit installed and Allan key for easy removal Slide lock for easy and secure attachment Four sizes available – 2″, 2.5″, 3″ and 3.5″ Hand made from U.S. billet aluminum and steel components Machined in our state of the art facility in Canada","<p>The Columbia 3.5″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint.</p> <p>Features:</p> <ul> <li>Precision set carbide blades</li> <li>Highly durable stainless wings</li> <li>Comes with wheel kit installed and Allan key for easy removal</li> <li>Slide lock for easy and secure attachment</li> <li>Four sizes available – 2″, 2.5″, 3″ and 3.5″</li> <li>Hand made from U.S. billet aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>",https://www.tswfast.com/product/CTT35AH-columbia-3-1-2-anglehead-with-wheels?categoryCode=brand_Columbia_Tools,https://s3.amazonaws.com/tswfastcomfiles/product/3AH_M.jpg,1,2026-08-13T20:30:13+00:00
Columbia Tools,Columbia Tools,CTT35CSF,"Columbia 3.5"" Combo Flusher",Columbia Tools,124.38,USD,$124.38 EACH of 1,EACH of 1,"Columbia Combo Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them. Features: Precision hand ground and set 4 designs: 2.5″, 3″, 3.5″ & wide track Hand made from U.S. aluminum and steel components Machined in our state of the art facility in Canada","<p>Columbia Combo Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them.</p> <p>Features:</p> <ul> <li>Precision hand ground and set</li> <li>4 designs: 2.5″, 3″, 3.5″ &amp; wide track</li> <li>Hand made from U.S. aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>",https://www.tswfast.com/product/CTT35CSF-columbia-3.5-comboflusher?categoryCode=brand_Columbia_Tools,https://s3.amazonaws.com/tswfastcomfiles/product/3CSF_M.jpg,4,2026-08-13T20:35:37+00:00
Columbia Tools,Columbia Tools,CTT35DF,"Columbia 3.5"" Direct Corner Flusher",Columbia Tools,83.75,USD,$83.75 EACH,EACH,"Columbia Direct Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them. Features: Precision hand ground and set 5 designs: 2.5″, 3″, 3.5″, 4″ and wide track Wheels come standard Hand made from U.S. aluminum and steel components Machined in our state of the art facility in Canada","<p>Columbia Direct Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Each one comes with wheels and an allen key for those who prefer not to use them.</p> <p>Features:</p> <ul> <li>Precision hand ground and set</li> <li>5 designs: 2.5″, 3″, 3.5″, 4″ and wide track</li> <li>Wheels come standard</li> <li>Hand made from U.S. aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>",https://www.tswfast.com/product/CTT35DF-3.5-direct-flusher--wheel-kit-incld-columbia?categoryCode=brand_Columbia_Tools,https://s3.amazonaws.com/tswfastcomfiles/product/3DF_M.jpg,4,2026-08-13T20:35:37+00:00
