Match Status,Match Method,Evidence Quality,Match Score,WRatio,Token Set Ratio,Simple Ratio,Variation Compatible,Contradictions,Identity Key,DTB Row,DTB Product Type,DTB Parent SKU,DTB SKU,DTB Identifiers,DTB Name,DTB Match Name,DTB Brand,DTB Brand Key,DTB Effective Price,DTB Price Basis,DTB Price Warnings,Competitor Source,Competitor Source Key,Competitor Brand,Competitor Brand Key,Competitor Product Name,Competitor SKU,Competitor Price,DTB vs Competitor,Description Quality,Competitor Description
auto_accept,exact_identity_key,verified_exact_identity,100,95,100,77,yes,,tapetech::ch90tt,690,variation,TT-COVE-APPLICATOR-HEAD,CH90TT,CH90TT,TapeTech Cove Applicator Head - 90 mm,TapeTech Cove Applicator Head - 90 mm,TapeTech,tapetech,99.00,regular_price,,All-Wall,all_wall,TapeTech,tapetech,TapeTech 90 mm Cove Applicator Head CH90TT,CH90TT,99.00,0.00,product_specific,"TapeTech 90 mm Cove Applicator Head CH90TT TapeTech Cove Applicator Heads apply a bead of gypsum cove adhesive in precisely the right location for optimal adhesion of gypsum cove or cornice. They are designed to work with the most common sizes of Gyprock™ Cornice, Gyproc™ Cove, GIB-Cove™ and other brands of gypsum cove and cornice. Cove Applicator heads attach securely to all TapeTech Corner Applicator tools but are ideally suited to be used with the Compound Tubes."
auto_accept,exact_identity_key,verified_exact_identity,100,79,83,68,yes,,tapetech::cf25tt,693,variation,TT-DIRECT-CORNER-FLUSHER,CF25TT,CF25TT,"TapeTech Direct Corner Flusher - 2.5""","TapeTech Direct Corner Flusher - 2.5""",TapeTech,tapetech,115.26,regular_price,,Al's Taping Tools,als_taping_tools,TapeTech,tapetech,"TapeTech 2.5"" Direct Flusher - CF25TT",CF25TT,114.00,1.26,product_specific,Want a corner flushers that will make quick work of wiping or finishing inside corners? This product from TapeTech is a great option. Learn more!
auto_accept,exact_identity_key,verified_exact_identity,100,79,83,68,yes,,tapetech::cf25tt,693,variation,TT-DIRECT-CORNER-FLUSHER,CF25TT,CF25TT,"TapeTech Direct Corner Flusher - 2.5""","TapeTech Direct Corner Flusher - 2.5""",TapeTech,tapetech,115.26,regular_price,,All-Wall,all_wall,TapeTech,tapetech,"TapeTech 2.5"" Direct Flusher CF25TT",CF25TT,114.00,1.26,product_specific,"TapeTech 2.5"" Corner Flusher can quickly glaze or finish inside corners. TapeTech CF25TT flusher can be used as either a direct or indirect flusher. Indirect flushers are used to smooth compound that has been applied by another tool. Direct flushers can be used to apply joint compound to internal corners. You can simply choose the size flusher to suit your needs without worrying which style to order. The Corner Flushers fit all standard angle boxes, corner boxes, angle head handles or Mudrunner. TapeTech corner flusher can be used as either an indirect flusher for skimming over compound applied with applicator or by attaching to angle box, corner box or Mudrunner to apply final finish coat over inside drywall corner angles. Durable ultra-light weight skids offer long, reliable service and optional wheels can be mounted for super smooth finishing. Stainless steel body Optional roller wheels available Ultra light, durable skids for smooth operation and long life Can be used as either indirect or direct flusher"
auto_accept,exact_identity_key,verified_exact_identity,100,79,84,72,yes,,tapetech::cf25tt,693,variation,TT-DIRECT-CORNER-FLUSHER,CF25TT,CF25TT,"TapeTech Direct Corner Flusher - 2.5""","TapeTech Direct Corner Flusher - 2.5""",TapeTech,tapetech,115.26,regular_price,,Wall Tools,wall_tools,TapeTech,tapetech,"Tape Tech 2.5"" Corner Flusher (TAPE-CF25TT)",CF25TT,114.00,1.26,product_specific,"Tape Tech 2.5"" Corner Flusher (TAPE-CF25TT)"
auto_accept,exact_identity_key,verified_exact_identity,100,95,100,71,yes,,tapetech::cf30tt,694,variation,TT-DIRECT-CORNER-FLUSHER,CF30TT,CF30TT,"TapeTech Direct Corner Flusher - 3""","TapeTech Direct Corner Flusher - 3""",TapeTech,tapetech,119.00,regular_price,,Al's Taping Tools,als_taping_tools,TapeTech,tapetech,"TapeTech 3"" Direct Flusher",CF30TT,119.00,0.00,product_specific,This TapeTech Corner Flusher will guarantee quick work of wiping or finishing inside corners. Check out this great TapeTech product from Al's Taping Tools.
auto_accept,exact_identity_key,verified_exact_identity,100,77,82,69,yes,,tapetech::cf30tt,694,variation,TT-DIRECT-CORNER-FLUSHER,CF30TT,CF30TT,"TapeTech Direct Corner Flusher - 3""","TapeTech Direct Corner Flusher - 3""",TapeTech,tapetech,119.00,regular_price,,All-Wall,all_wall,TapeTech,tapetech,"TapeTech 3"" Direct Flusher CF30TT",CF30TT,119.00,0.00,product_specific,"TapeTech 3"" Corner Flusher can quickly glaze or finish inside corners. TapeTech CF30TT flusher can be used as either a direct or indirect flusher. Direct flushers can be used to apply joint compound to internal corners. Indirect flushers are used to smooth compound that has been applied by another tool. You can simply choose the size flusher to suit your needs without worrying which style to order. The Corner Flushers fit all standard angle boxes, corner boxes, angle head handles or Mudrunner. TapeTech corner flusher can be used either by attaching to angle box, corner box or Mudrunner to apply final finish coat over inside drywall corner angles or as an indirect flusher for skimming over compound applied with applicator. Optional wheels can be mounted for super smooth finishing. Durable ultra-light weight skids offer long, reliable service. Stainless steel body Ultra light, durable skids for smooth operation and long life Optional roller wheels available Can be used as either indirect or direct flusher"
auto_accept,exact_identity_key,verified_exact_identity,100,78,82,73,yes,,tapetech::cf30tt,694,variation,TT-DIRECT-CORNER-FLUSHER,CF30TT,CF30TT,"TapeTech Direct Corner Flusher - 3""","TapeTech Direct Corner Flusher - 3""",TapeTech,tapetech,119.00,regular_price,,Wall Tools,wall_tools,TapeTech,tapetech,"Tape Tech 3"" Corner Flusher (TAPE-CF30TT)",CF30TT,119.00,0.00,product_specific,"Tape Tech 3"" Corner Flusher (TAPE-CF30TT)"
auto_accept,exact_identity_key,verified_exact_identity,100,95,100,65,yes,,tapetech::cf35tt,695,variation,TT-DIRECT-CORNER-FLUSHER,CF35TT,CF35TT,"TapeTech Direct Corner Flusher - 3.5""","TapeTech Direct Corner Flusher - 3.5""",TapeTech,tapetech,125.00,regular_price,,Al's Taping Tools,als_taping_tools,TapeTech,tapetech,"TapeTech 3.5"" Direct Flusher",CF35TT,125.00,0.00,product_specific,The TapeTech Corner Flushers make quick work of wiping or finishing inside corners. Learn more about this great TapeTech tool from Al's Taping Tools.
auto_accept,exact_identity_key,verified_exact_identity,100,79,83,68,yes,,tapetech::cf35tt,695,variation,TT-DIRECT-CORNER-FLUSHER,CF35TT,CF35TT,"TapeTech Direct Corner Flusher - 3.5""","TapeTech Direct Corner Flusher - 3.5""",TapeTech,tapetech,125.00,regular_price,,All-Wall,all_wall,TapeTech,tapetech,"TapeTech 3.5"" Direct Flusher CF35TT",CF35TT,125.00,0.00,product_specific,"TapeTech 3.5"" Corner Flusher can quickly glaze or finish inside corners. Direct flushers can be used to apply joint compound to internal corners. Indirect flushers are used to smooth compound that has been applied by another tool. TapeTech CF35TT flusher can be used as either a direct or indirect flusher. You can simply choose the size flusher to suit your needs without worrying which style to order. The Corner Flushers fit all standard angle boxes, corner boxes, angle head handles or Mudrunner. TapeTech corner flusher can be used either by attaching to angle box, corner box or Mudrunner to apply final finish coat over inside drywall corner angles or as an indirect flusher for skimming over compound applied with applicator. Optional wheels can be mounted for super smooth finishing. Durable ultra-light weight skids offer long, reliable service. Stainless steel body Can be used as either direct or indirect flusher Ultra light, durable skids for smooth operation and long life Optional roller wheels available"
auto_accept,exact_identity_key,verified_exact_identity,100,77,82,69,yes,,tapetech::cf40tt,696,variation,TT-DIRECT-CORNER-FLUSHER,CF40TT,CF40TT,"TapeTech Direct Corner Flusher - 4""","TapeTech Direct Corner Flusher - 4""",TapeTech,tapetech,129.00,regular_price,,Al's Taping Tools,als_taping_tools,TapeTech,tapetech,"TapeTech 4"" Direct Flusher - CF40TT",CF40TT,129.00,0.00,product_specific,"TapeTech 4"" Direct Flusher CF40TT TapeTech Corner Flushers make quick work of wiping or finishing inside corners. Direct flushers are used to apply joint compound to internal corners. Indirect flushers simply smooth compound that has been applied by anoth"
auto_accept,exact_identity_key,verified_exact_identity,100,77,82,69,yes,,tapetech::cf40tt,696,variation,TT-DIRECT-CORNER-FLUSHER,CF40TT,CF40TT,"TapeTech Direct Corner Flusher - 4""","TapeTech Direct Corner Flusher - 4""",TapeTech,tapetech,129.00,regular_price,,All-Wall,all_wall,TapeTech,tapetech,"TapeTech 4"" Direct Flusher CF40TT",CF40TT,129.00,0.00,product_specific,"TapeTech 4"" Corner Flusher can quickly glaze or finish inside corners. Direct flushers can be used to apply joint compound to internal corners. Indirect flushers are used to smooth compound that has been applied by another tool. TapeTech CF40TT flusher can be used as either a direct or indirect flusher. You can simply choose the size flusher to suit your needs without worrying which style to order. The Corner Flusher fist all standard corner boxes, angle boxes, angle head handles or Mudrunner. TapeTech corner flusher can be used to apply final finish coat over inside drywall corner angles by attaching to angle box, corner box or Mudrunner or as an indirect flusher for skimming over compound applied with applicator. Durable ultra-light weight skids offer long, reliable service. Optional wheels can be mounted for super smooth finishing. Stainless steel body Optional roller wheels available Can be used as either direct or indirect flusher Ultra light, durable skids for smooth operation and long life"
auto_accept,exact_identity_key,verified_exact_identity,100,95,100,57,yes,,tapetech::07ttc,699,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,07TT-C,07TT-C,TapeTech EasyClean® Automatic Taper - Carbon Fiber,TapeTech EasyClean® Automatic Taper - Carbon Fiber,TapeTech,tapetech,1816.18,regular_price,,Al's Taping Tools,als_taping_tools,TapeTech,tapetech,TapeTech Carbon Fiber Automatic Taper,07TT-C,1780.00,36.18,product_specific,"TapeTech Carbon Fiber Automatic Taper The TapeTech 07TT-C Carbon Fiber Automatic Taper is the world's lightest automatic taper. At just 5.65 pounds, the 07TT-C is up to 20% lighter than competitive tapers, reducing worker fatigue. Both the main tub"
auto_accept,exact_identity_key,verified_exact_identity,100,84,88,57,yes,,tapetech::07ttc,699,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,07TT-C,07TT-C,TapeTech EasyClean® Automatic Taper - Carbon Fiber,TapeTech EasyClean® Automatic Taper - Carbon Fiber,TapeTech,tapetech,1816.18,regular_price,,All-Wall,all_wall,TapeTech,tapetech,TapeTech Carbon Fiber Automatic Taper 07TT-C,07TT-C,1780.00,36.18,product_specific,"TapeTech Carbon Fiber EasyClean® Automatic Taper The Lightest TapeTech Taper Ever! TapeTech is excited to introduce the new 07TT-C Carbon Fiber Automatic Taper. At just 5.65 pounds, the 07TT-C is up to 20% lighter than standard tapers, which helps in reducing worker fatigue. The main tube and the control tube are carbon fiber, a material that will not dent and is temperature-neutral. No more cold tubes in the winter or hot tubes in the summer! Features Include: Easy Grip Control Tube. The control tube has been lengthened 2.5"" and glide wheels added to make tape cuts easier and more comfortable. The glide wheels are recessed into flanges at each end of the control tube, and act as stops for your hands - requiring much less grip-force to operate the cutter. Quick-Change Tape Bail Locks into place, making it easy to change tape rolls without having to put the taper down. Best of all, there are no loose parts to misplace or re-install. To change tape rolls, grasp the tape retainer wire near the end of the spool post and depress it down and out through the retainer slot. Swing the retainer wire up and out of the way, change tape rolls, sliding the new roll fully onto the spool post. Swing the retainer wire back down, and guide it into the retainer slot. It’s that simple! No Hassle Cable Changes. The plunger stop has been improved to simplify cable changes. The metal and exposed screw heads have been replaced with a smooth, rounded, plastic plunger stop that is easy to remove and re-install. To remove the plunger stop, lift the locking tab and twist the stop ¼ turn counterclockwise. After twisting, pull the stop off the taper and complete the cable change following the normal procedure (see Cable Replacement). To re-install, align the guide tabs to the slots and slide the stop into the taper end, twisting ¼ turn clockwise. Continue twisting until the tab snaps into place, locking the assembly together. If oriented correctly, very little force should be required to install the stop. Changing a cable has never been easier! Adjustable Braking System. This feature allows you to adjust the braking system for your personal preference. Now you have the control over the brake. It also can be adjusted tighter or looser to account for wear on your taper."
auto_accept,exact_identity_key,verified_exact_identity,100,95,100,57,yes,,tapetech::07ttc,699,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,07TT-C,07TT-C,TapeTech EasyClean® Automatic Taper - Carbon Fiber,TapeTech EasyClean® Automatic Taper - Carbon Fiber,TapeTech,tapetech,1816.18,regular_price,,Wall Tools,wall_tools,TapeTech,tapetech,Tape Tech Carbon Fiber Automatic Taper,07TTC,1780.00,36.18,product_specific,"The TapeTech Carbon Fiber Automatic Taper is the world’s lightest automatic taper. At just 5.65 pounds, the Carbon Fiber Automatic Taper is up to 20% lighter than competitive tapers, reducing worker fatigue."
review,exact_identifier_contradiction,review_contradiction,94,87,92,84,no,product_family_mismatch:['automatic taper']!=['taper'],tapetech::03tt,697,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,03TT,03TT,"TapeTech EasyClean® Automatic Taper - Mini-Taper 40.5""","TapeTech EasyClean® Automatic Taper - Mini-Taper 40.5""",TapeTech,tapetech,1775.00,regular_price,,Al's Taping Tools,als_taping_tools,TapeTech,tapetech,TapeTech EasyClean Automatic Mini-Taper - 03TT,03TT,1775.00,0.00,product_specific,The apeTech Automatic Mini Taper is a shorter option that is ideal for working in small spaces. Learn more about this great tool from Al's Taping Tools.
review,exact_identifier_contradiction,review_contradiction,94,87,92,84,no,product_family_mismatch:['automatic taper']!=['taper'],tapetech::03tt,697,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,03TT,03TT,"TapeTech EasyClean® Automatic Taper - Mini-Taper 40.5""","TapeTech EasyClean® Automatic Taper - Mini-Taper 40.5""",TapeTech,tapetech,1775.00,regular_price,,All-Wall,all_wall,TapeTech,tapetech,TapeTech EasyClean Automatic Mini Taper 03TT,03TT,1775.00,0.00,product_specific,"The TapeTech Mini Taper has the quality and features you expect from TapeTech but now in a Limited Edition Mini size. You can expect great things to come in small packages with the the latest from TapeTech! Perfect for working in tight spaces where you can't fit a standard size taper! Mini Taper Length: 41 inches (104 cm) vs. Standard Taper length of 53 inches (134 cm). QUICK-CHANGE TAPE BAIL locks into place, making it easy to change tape rolls without having to put the taper down. Best of all, there are no loose parts to misplace or re-install. To change tape rolls, grasp the tape retainer wire near the end of the spool post and depress it down and out through the retainer slot. Swing the retainer wire up and out of the way, change tape rolls, sliding the new roll fully onto the spool post. Swing the retainer wire back down, and guide it into the retainer slot. It’s that simple! NO HASSLE CABLE CHANGES. The plunger stop has been improved to simplify cable changes. The metal and exposed screw heads have been replaced with a smooth, rounded, plastic plunger stop that is easy to remove and re-install. To remove the plunger stop, lift the locking tab and twist the stop ¼ turn counterclockwise. After twisting, pull the stop off the taper and complete the cable change following the normal procedure (see Cable Replacement). To re-install, align the guide tabs to the slots and slide the stop into the taper end, twisting ¼ turn clockwise. Continue twisting until the tab snaps into place, locking the assembly together. If oriented correctly, very little force should be required to install the stop. Changing a cable has never been easier! All TapeTech tools come with an industry-best 5-year limited warranty. Additionally, the tools can be serviced through All-Wall with 2 authorized warranty and repair locations."
auto_accept,exact_identity_key,verified_exact_identity,100,83,76,83,yes,,tapetech::07tt,698,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,07TT,07TT,TapeTech EasyClean® Automatic Taper - Standard,TapeTech EasyClean® Automatic Taper - Standard,TapeTech,tapetech,1672.12,regular_price,,Al's Taping Tools,als_taping_tools,,tapetech,TapeTech Easy Clean  Automatic Taper,07TT,1599.00,73.12,quarantined_storefront_boilerplate,
auto_accept,exact_identity_key,verified_exact_identity,100,86,90,84,yes,,tapetech::07tt,698,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,07TT,07TT,TapeTech EasyClean® Automatic Taper - Standard,TapeTech EasyClean® Automatic Taper - Standard,TapeTech,tapetech,1672.12,regular_price,,All-Wall,all_wall,TapeTech,tapetech,TapeTech EasyClean Automatic Taper 07TT,07TT,1599.00,73.12,product_specific,"TapeTech 07TT EasyClean® Taper is the most advanced and enhanced drywall taping tool offered by TapeTech. EasyClean® lid releases with a quick turn of the single attachment screw, and makes clean-up and cable changes easier than ever. You can expect great TapeTech quality from the rest of the drywall gun as well! EASY GRIP CONTROL TUBE . The control tube has been lengthened 2.5"" and glide wheels added to make tape cuts easier and more comfortable. The glide wheels are recessed into flanges at each end of the control tube, and act as stops for your hands - requiring much less grip-force to operate the cutter. QUICK-CHANGE TAPE BAIL locks into place, making it easy to change tape rolls without having to put the taper down. Best of all, there are no loose parts to misplace or re-install. To change tape rolls, grasp the tape retainer wire near the end of the spool post and depress it down and out through the retainer slot. Swing the retainer wire up and out of the way, change tape rolls, sliding the new roll fully onto the spool post. Swing the retainer wire back down, and guide it into the retainer slot. It’s that simple! NO HASSLE CABLE CHANGES. The plunger stop has been improved to simplify cable changes. The metal and exposed screw heads have been replaced with a smooth, rounded, plastic plunger stop that is easy to remove and re-install. To remove the plunger stop, lift the locking tab and twist the stop ¼ turn counterclockwise. After twisting, pull the stop off the taper and complete the cable change following the normal procedure (see Cable Replacement). To re-install, align the guide tabs to the slots and slide the stop into the taper end, twisting ¼ turn clockwise. Continue twisting until the tab snaps into place, locking the assembly together. If oriented correctly, very little force should be required to install the stop. Changing a cable has never been easier! NOW WITH ADJUSTABLE BRAKING SYSTEM! This new feature allows you to adjust the braking system for your personal preference. Now you have the control over the brake. It also can be adjusted tighter or looser to account for wear on your taper."
auto_accept,exact_identity_key,verified_exact_identity,100,85,69,50,yes,,tapetech::07tt,698,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,07TT,07TT,TapeTech EasyClean® Automatic Taper - Standard,TapeTech EasyClean® Automatic Taper - Standard,TapeTech,tapetech,1672.12,regular_price,,Wall Tools,wall_tools,TapeTech,tapetech,TapeTech EasyClean Bazooka,07TT,1599.00,73.12,product_specific,The TapeTech EasyClean Bazooka features the NEW! Longer Control Tube which makes it easier to cut tape when working in rooms with higher ceilings.
review,exact_identifier_contradiction,review_contradiction,94,82,86,63,no,product_family_mismatch:['finishing box']!=['flat box'],tapetech::ez10tt,704,variation,TT-EASYCLEAN-FINISHING-BOX,EZ10TT,EZ10TT,"TapeTech EasyClean® Finishing Box - 10""","TapeTech EasyClean® Finishing Box - 10""",TapeTech,tapetech,391.69,regular_price,,Al's Taping Tools,als_taping_tools,TapeTech,tapetech,"TapeTech 10"" EasyClean Drywall Flat Box",EZ10TT,389.00,2.69,product_specific,"The Tape Tech 10"" Flat box will apply drywall compound to flats quickly with this 10 inch flat finishing box from Tapetech. Buy from Al's Taping Tools today!"
review,exact_identifier_contradiction,review_contradiction,94,72,76,66,no,product_family_mismatch:['finishing box']!=['flat box'],tapetech::ez10tt,704,variation,TT-EASYCLEAN-FINISHING-BOX,EZ10TT,EZ10TT,"TapeTech EasyClean® Finishing Box - 10""","TapeTech EasyClean® Finishing Box - 10""",TapeTech,tapetech,391.69,regular_price,,All-Wall,all_wall,TapeTech,tapetech,"TapeTech 10"" EasyClean Flat Box EZ10TT",EZ10TT,389.00,2.69,product_specific,"TapeTech 10"" EasyClean™ Flat Box EZ10TT The rigid design allows the flat box to apply just the right amount of drywall joint compound, feathering both edges at the same time. The main extrusion strongly supports side plates for greater strength. Ideal for applying base coat to drywall flat seams, butt joints or corner beads, These boxes will also fit all major brands of flat box handles. The EasyRoll™ wheel system allows you to expertly finish all types of outside corner bead up to two times faster than finishing by hand. EasyRoll™ wheels work with all types of outside corner bead including metal, paper-faced, vinyl and bullnose. These wheels provide a shoulder to guide the finishing box along the corner bead without after-market attachments or damage to the axle. The shoulder of the EasyRoll™ wheels are more than three times wider than after-market products, making it easier to place, and keep the finishing box on the corner bead. EasyRoll™ wheels are engineered and designed to be perfectly aligned with the finishing blade, eliminating the need to tilt the finishing box like you must with common after-market wheel systems. Perfect For Base Coats or Finish Coats On Flat Seams and Corner Bead. Coat Corner Bead With EZ Roll Wheels Quick Release Thumb Latches For Easy Cleanup Rigid Shell Design Easy Blade Carrier Dial Adjustment For Precision Fits All Major Brand Drywall Flat Box Handles 5-Year Manufacturer's Warranty."
review,exact_identifier_contradiction,review_contradiction,94,82,86,63,no,product_family_mismatch:['finishing box']!=['flat box'],tapetech::ez12tt,705,variation,TT-EASYCLEAN-FINISHING-BOX,EZ12TT,EZ12TT,"TapeTech EasyClean® Finishing Box - 12""","TapeTech EasyClean® Finishing Box - 12""",TapeTech,tapetech,405.72,regular_price,,Al's Taping Tools,als_taping_tools,TapeTech,tapetech,"TapeTech 12"" EasyClean Drywall Flat Box",EZ12TT,399.00,6.72,product_specific,"The 12"" TapeTech flat box is meant for the finish/final coat of drywall mud on the flats. The 12 inch tape tech finish box works with most brands of box handles. Buy from Al's Taping Tools today!"
review,exact_identifier_contradiction,review_contradiction,94,72,76,66,no,product_family_mismatch:['finishing box']!=['flat box'],tapetech::ez12tt,705,variation,TT-EASYCLEAN-FINISHING-BOX,EZ12TT,EZ12TT,"TapeTech EasyClean® Finishing Box - 12""","TapeTech EasyClean® Finishing Box - 12""",TapeTech,tapetech,405.72,regular_price,,All-Wall,all_wall,TapeTech,tapetech,"TapeTech 12"" EasyClean Flat Box EZ12TT",EZ12TT,399.00,6.72,product_specific,"TapeTech 12"" EasyClean™ Flat Box EZ12TT The rigid design allows the flat box to apply just the right amount of drywall joint compound, feathering both edges at the same time. The main extrusion strongly supports side plates for greater strength. Ideal for applying for applying finish coat to drywall flat seams or butt joints, These boxes will also fit all major brands of flat box handles. The EasyRoll™ wheel system allows you to expertly finish all types of outside corner bead up to two times faster than finishing by hand. EasyRoll™ wheels work with all types of outside corner bead including metal, paper-faced, vinyl and bullnose. These wheels provide a shoulder to guide the finishing box along the corner bead without after-market attachments or damage to the axle. The shoulder of the EasyRoll™ wheels are more than three times wider than after-market products, making it easier to place, and keep the finishing box on the corner bead. EasyRoll™ wheels are engineered and designed to be perfectly aligned with the finishing blade, eliminating the need to tilt the finishing box like you must with common after-market wheel systems. Perfect For Finish Coats On Flat Seams and Butt Joints. Coat Corner Bead With EZ Roll Wheels Quick Release Thumb Latches For Easy Cleanup Rigid Shell Design Easy Blade Carrier Dial Adjustment For Precision Fits All Major Brand Drywall Flat Box Handles 5-Year Manufacturer's Warranty."
review,exact_identifier_contradiction,review_contradiction,94,72,76,66,no,product_family_mismatch:['finishing box']!=['flat box'],tapetech::ez15tt,706,variation,TT-EASYCLEAN-FINISHING-BOX,EZ15TT,EZ15TT,"TapeTech EasyClean® Finishing Box - 15""","TapeTech EasyClean® Finishing Box - 15""",TapeTech,tapetech,429.00,regular_price,,Al's Taping Tools,als_taping_tools,TapeTech,tapetech,"TapeTech 15"" EasyClean Drywall Flat Box - EZ15TT",EZ15TT,429.00,0.00,product_specific,The TapeTech EZ15TT 15” EasyClean Finishing Box is the widest finishing box in the industry. It is the perfect tool for achieving the best finish. Check it out!
review,exact_identifier_contradiction,review_contradiction,94,72,76,66,no,product_family_mismatch:['finishing box']!=['flat box'],tapetech::ez15tt,706,variation,TT-EASYCLEAN-FINISHING-BOX,EZ15TT,EZ15TT,"TapeTech EasyClean® Finishing Box - 15""","TapeTech EasyClean® Finishing Box - 15""",TapeTech,tapetech,429.00,regular_price,,All-Wall,all_wall,TapeTech,tapetech,"TapeTech 15"" EasyClean Flat Box EZ15TT",EZ15TT,429.00,0.00,product_specific,"TapeTech 15"" EasyClean™ Flat Box EZ15TT The largest Flat Box on the market! The 15"" rigid design easily applies the right amount of drywall joint compound while feathering both edges at the same time. The main extrusion strongly supports side plates for greater strength. Perfect for applying a wide finish coat to drywall flat seams or butt joints, these boxes will also fit all major brands of flat box handles. The EasyRoll™ wheel system allows you to expertly finish all types of outside corner bead up to two times faster than finishing by hand. EasyRoll™ wheels work with all types of outside corner bead including metal, paper-faced, vinyl and bullnose. These wheels provide a shoulder to guide the finishing box along the corner bead without after-market attachments or damage to the axle. The shoulder of the EasyRoll™ wheels are more than three times wider than after-market products, making it easier to place, and keep the finishing box on the corner bead. EasyRoll™ wheels are engineered and designed to be perfectly aligned with the finishing blade, eliminating the need to tilt the finishing box like you must with common after-market wheel systems. A Wider Base For Better Results Perfect For Wide Finish Coats On Flat Seams and Butt Joints. Coat Corner Bead With EZ Roll Wheels Quick Release Thumb Latches For Easy Cleanup Rigid Shell Design Easy Blade Carrier Dial Adjustment For Precision Fits All Major Brand Drywall Flat Box Handles 5-Year Manufacturer's Warranty."
review,exact_identifier_contradiction,review_contradiction,94,81,85,66,no,product_family_mismatch:['finishing box']!=['flat box'],tapetech::ez07tt,703,variation,TT-EASYCLEAN-FINISHING-BOX,EZ07TT,EZ07TT,"TapeTech EasyClean® Finishing Box - 7""","TapeTech EasyClean® Finishing Box - 7""",TapeTech,tapetech,379.00,regular_price,,Al's Taping Tools,als_taping_tools,TapeTech,tapetech,"TapeTech 7"" EasyClean Drywall Flat Box",EZ07TT,379.00,0.00,product_specific,"Tape Tech 7"" Easy Clean ® Finishing Box will fit all major brand of flat box handle. The 7"" box is a great choice for running your base coats after running your tape coat with your Bazooka or Automatic Taper. Also the new EZ07TT box comes with EZ-Rol"
review,exact_identifier_contradiction,review_contradiction,94,71,75,65,no,product_family_mismatch:['finishing box']!=['flat box'],tapetech::ez07tt,703,variation,TT-EASYCLEAN-FINISHING-BOX,EZ07TT,EZ07TT,"TapeTech EasyClean® Finishing Box - 7""","TapeTech EasyClean® Finishing Box - 7""",TapeTech,tapetech,379.00,regular_price,,All-Wall,all_wall,TapeTech,tapetech,"TapeTech 7"" EasyClean Flat Box EZ07TT",EZ07TT,379.00,0.00,product_specific,"TapeTech 7"" EasyClean™ Flat Box EZ07TT The rigid design allows the flat box to apply just the right amount of drywall joint compound, feathering both edges at the same time. The main extrusion strongly supports side plates for greater strength. Ideal for applying base coat to drywall flat seams, butt joints or corner beads, These boxes will also fit all major brands of flat box handles. The EasyRoll™ wheel system allows you to expertly finish all types of outside corner bead up to two times faster than finishing by hand. EasyRoll™ wheels work with all types of outside corner bead including metal, paper-faced, vinyl and bullnose. These wheels provide a shoulder to guide the finishing box along the corner bead without after-market attachments or damage to the axle. The shoulder of the EasyRoll™ wheels are more than three times wider than after-market products, making it easier to place, and keep the finishing box on the corner bead. EasyRoll™ wheels are engineered and designed to be perfectly aligned with the finishing blade, eliminating the need to tilt the finishing box like you must with common after-market wheel systems. Perfect For Base Coats On Flat Seams and Corner Bead. Coat Corner Bead With EZ Roll Wheels Quick Release Thumb Latches For Easy Cleanup Rigid Shell Design Easy Blade Carrier Dial Adjustment For Precision Fits All Major Brand Drywall Flat Box Handles 5-Year Manufacturer's Warranty."
auto_accept,exact_identity_key,verified_exact_identity,100,85,80,70,yes,,tapetech::76ttca,708,variation,TT-EASYCLEAN-PUMP,76TT-CA,76TT-CA,TapeTech EasyClean® Pump - Canada,TapeTech EasyClean® Pump - Canada,TapeTech,tapetech,409.00,regular_price,,All-Wall,all_wall,TapeTech,tapetech,TapeTech EasyClean® Loading Pump (Canadian Version),76TT-CA,409.00,0.00,product_specific,"TapeTech EasyClean® Loading Pump 76TT-CA (Canada Only) Fills automatic drywall tools with joint compound through optional Gooseneck and Box Filler Fitting. The TapeTech Taping Tools Pump works with all major brand attachments and automatic taping and finishing tools. This pump features an Easy Clean® quick release foot valve has a twist-lock design for removal without tools. New integrated gasket design provides a better seal and makes disposable paper gaskets obsolete. The new streamlined head design makes cylinder removal and cleaning a breeze. Specially designed to increase suction, the anodized tube is also light and durable. Requires Box Filler and/or Gooseneck for filling tools (sold separately). Features: Easy Clean® Quick Release Integrated Gasket Design. Easy Clean Up Quick Release Handle Pin Designed To Increase Suction. Anodized Tube For Durability. 15.5"" Length - Canada Only"
auto_accept,exact_identity_key,verified_exact_identity,100,85,100,48,yes,,tapetech::76xltt,709,variation,TT-EASYCLEAN-PUMP,76XLTT,76XLTT,TapeTech EasyClean® Pump - Extra Long,TapeTech EasyClean® Pump - Extra Long,TapeTech,tapetech,659.00,regular_price,,Al's Taping Tools,als_taping_tools,TapeTech,tapetech,TapeTech Extra Long EasyClean Tall Loading Pump - 76XLTT,76XLTT,665.00,-6.00,product_specific,The TapeTech Extra Long EasyClean Loading Pump provides extra length and stability you need. Check out this great TapeTech product from Al's Taping Tools!
