source_file,source_type,brand,schematic_id,sku,source_sku,part_id,title,canonical_key,canonical_name,part_type,thread,length,dimensions,material
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA318,FA318,3/8-16 x 1-1/4 Hex Bolt (FA318),bolt 3/8-16 x 1-1/4,bolt 3/8-16 x 1-1/4,bolt,3/8-16,1-1/4,16 x 1,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\AutomaticFlatBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-flat-finishing-box-sch,FA318,,FA318,3/8-16 x 1-1/4 Hex Bolt (FA318),bolt 3/8-16 x 1-1/4,bolt 3/8-16 x 1-1/4,bolt,3/8-16,1-1/4,16 x 1,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA283,,,"4 - 40 X 3/4"" Hex Bolt",bolt 4-40 x 3/4,bolt 4-40 x 3/4,bolt,4-40,3/4,40 x 3/4,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA283,,,"4 - 40 X 3/4"" Hex Bolt",bolt 4-40 x 3/4,bolt 4-40 x 3/4,bolt,4-40,3/4,40 x 3/4,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA2L3,,,"4 - 40 X 3/4"" Hex Bolt (FA283)",bolt 4-40 x 3/4,bolt 4-40 x 3/4,bolt,4-40,3/4,40 x 3/4,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA2L3,,,"4 - 40 X 3/4"" Hex Bolt (FA283)",bolt 4-40 x 3/4,bolt 4-40 x 3/4,bolt,4-40,3/4,40 x 3/4,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA220,,,"4 - 40 x 3/4"" Hex Bolt",bolt 4-40 x 3/4,bolt 4-40 x 3/4,bolt,4-40,3/4,40 x 3/4,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA220,,,"4 - 40 x 3/4"" Hex Bolt",bolt 4-40 x 3/4,bolt 4-40 x 3/4,bolt,4-40,3/4,40 x 3/4,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA2L3,FA2L3,"4-40 X 3/4"" Hex Bolt (FA283)",bolt 4-40 x 3/4,bolt 4-40 x 3/4,bolt,4-40,3/4,40 x 3/4,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA283,FA283,"4-40 X 3/4"" Hex Bolt (FA283)",bolt 4-40 x 3/4,bolt 4-40 x 3/4,bolt,4-40,3/4,40 x 3/4,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA2L3,FA2L3,"4-40 X 3/4"" Hex Bolt (FA283)",bolt 4-40 x 3/4,bolt 4-40 x 3/4,bolt,4-40,3/4,40 x 3/4,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FA283,FA283,"4-40 X 3/4"" Hex Bolt (FA283)",bolt 4-40 x 3/4,bolt 4-40 x 3/4,bolt,4-40,3/4,40 x 3/4,
frontend\public\brands\Columbia\Schematics\AutomaticTapers\PredatorTaper\Head\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,FA2L3,,FA2L3,"4-40 X 3/4"" Hex Bolt (FA283)",bolt 4-40 x 3/4,bolt 4-40 x 3/4,bolt,4-40,3/4,40 x 3/4,
frontend\public\brands\Columbia\Schematics\AutomaticTapers\PredatorTaper\Head\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,FA283,,FA283,"4-40 X 3/4"" Hex Bolt (FA283)",bolt 4-40 x 3/4,bolt 4-40 x 3/4,bolt,4-40,3/4,40 x 3/4,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FAZ14,,,Predator Taper 4 - 40 x 3/8 Hex Bolt,bolt 4-40 x 3/8,bolt 4-40 x 3/8,bolt,4-40,3/8,40 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FAZ14,,,Predator Taper 4 - 40 x 3/8 Hex Bolt,bolt 4-40 x 3/8,bolt 4-40 x 3/8,bolt,4-40,3/8,40 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FAZ14,FAZ14,Predator Taper 4-40 x 3/8 Hex Bolt (FAZ14),bolt 4-40 x 3/8,bolt 4-40 x 3/8,bolt,4-40,3/8,40 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FAZ14,FAZ14,Predator Taper 4-40 x 3/8 Hex Bolt (FAZ14),bolt 4-40 x 3/8,bolt 4-40 x 3/8,bolt,4-40,3/8,40 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FAZ14,FAZ14,Predator Taper 4-40 x 3/8 Hex Bolt (FAZ14),bolt 4-40 x 3/8,bolt 4-40 x 3/8,bolt,4-40,3/8,40 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FAZ14,FAZ14,Predator Taper 4-40 x 3/8 Hex Bolt (FAZ14),bolt 4-40 x 3/8,bolt 4-40 x 3/8,bolt,4-40,3/8,40 x 3/8,
frontend\public\brands\Columbia\Schematics\AutomaticTapers\PredatorTaper\Head\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,FAZ14,,FAZ14,Predator Taper 4-40 x 3/8 Hex Bolt (FAZ14),bolt 4-40 x 3/8,bolt 4-40 x 3/8,bolt,4-40,3/8,40 x 3/8,
frontend\public\brands\Columbia\Schematics\AutomaticTapers\PredatorTaper\Head\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,FAZ14,,FAZ14,Predator Taper 4-40 x 3/8 Hex Bolt (FAZ14),bolt 4-40 x 3/8,bolt 4-40 x 3/8,bolt,4-40,3/8,40 x 3/8,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA306,,,"5/16 - 18 x 1 1/4"" Hex Bolt",bolt 5/16-18 x 1,bolt 5/16-18 x 1,bolt,5/16-18,1,18 x 1,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA306,,,"5/16 - 18 x 1 1/4"" Hex Bolt",bolt 5/16-18 x 1,bolt 5/16-18 x 1,bolt,5/16-18,1,18 x 1,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-mud-pump-sch,,FA306,FA306,"5/16-18 x 1 1/4"" Hex Bolt (FA-306)",bolt 5/16-18 x 1,bolt 5/16-18 x 1,bolt,5/16-18,1,18 x 1,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-mud-pump-sch-2,,FA306,FA306,"5/16-18 x 1 1/4"" Hex Bolt (FA-306)",bolt 5/16-18 x 1,bolt 5/16-18 x 1,bolt,5/16-18,1,18 x 1,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-mud-pump-sch,,FA306,FA306,"5/16-18 x 1 1/4"" Hex Bolt (FA-306)",bolt 5/16-18 x 1,bolt 5/16-18 x 1,bolt,5/16-18,1,18 x 1,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-mud-pump-sch-2,,FA306,FA306,"5/16-18 x 1 1/4"" Hex Bolt (FA-306)",bolt 5/16-18 x 1,bolt 5/16-18 x 1,bolt,5/16-18,1,18 x 1,
frontend\public\brands\Columbia\Schematics\Pumps\MudPump\schematic_data.json,frontend_schematic_json,Columbia,columbia-mud-pump-sch,FA306,,FA306,"5/16-18 x 1 1/4"" Hex Bolt (FA-306)",bolt 5/16-18 x 1,bolt 5/16-18 x 1,bolt,5/16-18,1,18 x 1,
frontend\public\brands\Columbia\Schematics\Pumps\TallBoyMudPump\schematic_data.json,frontend_schematic_json,Columbia,columbia-mud-pump-sch-2,FA306,,FA306,"5/16-18 x 1 1/4"" Hex Bolt (FA-306)",bolt 5/16-18 x 1,bolt 5/16-18 x 1,bolt,5/16-18,1,18 x 1,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-mud-pump-sch,,FA307,FA307,5/16-18 x 1-1/2 Hex Bolt (FA307),bolt 5/16-18 x 1-1/2,bolt 5/16-18 x 1-1/2,bolt,5/16-18,1-1/2,18 x 1,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-mud-pump-sch-2,,FA307,FA307,5/16-18 x 1-1/2 Hex Bolt (FA307),bolt 5/16-18 x 1-1/2,bolt 5/16-18 x 1-1/2,bolt,5/16-18,1-1/2,18 x 1,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-mud-pump-sch,,FA307,FA307,5/16-18 x 1-1/2 Hex Bolt (FA307),bolt 5/16-18 x 1-1/2,bolt 5/16-18 x 1-1/2,bolt,5/16-18,1-1/2,18 x 1,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-mud-pump-sch-2,,FA307,FA307,5/16-18 x 1-1/2 Hex Bolt (FA307),bolt 5/16-18 x 1-1/2,bolt 5/16-18 x 1-1/2,bolt,5/16-18,1-1/2,18 x 1,
frontend\public\brands\Columbia\Schematics\Pumps\MudPump\schematic_data.json,frontend_schematic_json,Columbia,columbia-mud-pump-sch,FA307,,FA307,5/16-18 x 1-1/2 Hex Bolt (FA307),bolt 5/16-18 x 1-1/2,bolt 5/16-18 x 1-1/2,bolt,5/16-18,1-1/2,18 x 1,
frontend\public\brands\Columbia\Schematics\Pumps\TallBoyMudPump\schematic_data.json,frontend_schematic_json,Columbia,columbia-mud-pump-sch-2,FA307,,FA307,5/16-18 x 1-1/2 Hex Bolt (FA307),bolt 5/16-18 x 1-1/2,bolt 5/16-18 x 1-1/2,bolt,5/16-18,1-1/2,18 x 1,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA305,,,"5/16 - 18 x 3/4"" Hex Bolt",bolt 5/16-18 x 3/4,bolt 5/16-18 x 3/4,bolt,5/16-18,3/4,18 x 3/4,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA305,,,"5/16 - 18 x 3/4"" Hex Bolt",bolt 5/16-18 x 3/4,bolt 5/16-18 x 3/4,bolt,5/16-18,3/4,18 x 3/4,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-mud-pump-sch,,FA305,FA305,"5/16-18 X 3/4"" Hex Bolt (FA305)",bolt 5/16-18 x 3/4,bolt 5/16-18 x 3/4,bolt,5/16-18,3/4,18 x 3/4,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-mud-pump-sch,,FA305,FA305,"5/16-18 X 3/4"" Hex Bolt (FA305)",bolt 5/16-18 x 3/4,bolt 5/16-18 x 3/4,bolt,5/16-18,3/4,18 x 3/4,
frontend\public\brands\Columbia\Schematics\Pumps\MudPump\schematic_data.json,frontend_schematic_json,Columbia,columbia-mud-pump-sch,FA305,,FA305,"5/16-18 X 3/4"" Hex Bolt (FA305)",bolt 5/16-18 x 3/4,bolt 5/16-18 x 3/4,bolt,5/16-18,3/4,18 x 3/4,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FAZ48,,,Predator Taper 5/16 - 18 x 3/4 Hex Bolt,bolt 5/16-18 x 3/4,bolt 5/16-18 x 3/4,bolt,5/16-18,3/4,18 x 3/4,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FAZ48,,,Predator Taper 5/16 - 18 x 3/4 Hex Bolt,bolt 5/16-18 x 3/4,bolt 5/16-18 x 3/4,bolt,5/16-18,3/4,18 x 3/4,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FAZ48,FAZ48,Predator Taper 5/16-18 x 3/4 Hex Bolt (FAZ48),bolt 5/16-18 x 3/4,bolt 5/16-18 x 3/4,bolt,5/16-18,3/4,18 x 3/4,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FAZ48,FAZ48,Predator Taper 5/16-18 x 3/4 Hex Bolt (FAZ48),bolt 5/16-18 x 3/4,bolt 5/16-18 x 3/4,bolt,5/16-18,3/4,18 x 3/4,
frontend\public\brands\Columbia\Schematics\AutomaticTapers\PredatorTaper\Head\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,FAZ48,,FAZ48,Predator Taper 5/16-18 x 3/4 Hex Bolt (FAZ48),bolt 5/16-18 x 3/4,bolt 5/16-18 x 3/4,bolt,5/16-18,3/4,18 x 3/4,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FAZ20,,,Predator Taper 6 - 32 x 3/4 Hex Bolt,bolt 6-32 x 3/4,bolt 6-32 x 3/4,bolt,6-32,3/4,32 x 3/4,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FAZ20,,,Predator Taper 6 - 32 x 3/4 Hex Bolt,bolt 6-32 x 3/4,bolt 6-32 x 3/4,bolt,6-32,3/4,32 x 3/4,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FAZ20,FAZ20,Predator Taper 6-32 x 3/4 Hex Bolt (FAZ20),bolt 6-32 x 3/4,bolt 6-32 x 3/4,bolt,6-32,3/4,32 x 3/4,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FAZ20,FAZ20,Predator Taper 6-32 x 3/4 Hex Bolt (FAZ20),bolt 6-32 x 3/4,bolt 6-32 x 3/4,bolt,6-32,3/4,32 x 3/4,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FAZ20,FAZ20,Predator Taper 6-32 x 3/4 Hex Bolt (FAZ20),bolt 6-32 x 3/4,bolt 6-32 x 3/4,bolt,6-32,3/4,32 x 3/4,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,,FAZ20,FAZ20,Predator Taper 6-32 x 3/4 Hex Bolt (FAZ20),bolt 6-32 x 3/4,bolt 6-32 x 3/4,bolt,6-32,3/4,32 x 3/4,
frontend\public\brands\Columbia\Schematics\AutomaticTapers\PredatorTaper\Head\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,FAZ20,,FAZ20,Predator Taper 6-32 x 3/4 Hex Bolt (FAZ20),bolt 6-32 x 3/4,bolt 6-32 x 3/4,bolt,6-32,3/4,32 x 3/4,
frontend\public\brands\Columbia\Schematics\AutomaticTapers\PredatorTaper\Head\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch,FAZ20,,FAZ20,Predator Taper 6-32 x 3/4 Hex Bolt (FAZ20),bolt 6-32 x 3/4,bolt 6-32 x 3/4,bolt,6-32,3/4,32 x 3/4,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA231,,,"6 - 32 x 3/8"" Hex Bolt",bolt 6-32 x 3/8,bolt 6-32 x 3/8,bolt,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA231,,,"6 - 32 x 3/8"" Hex Bolt",bolt 6-32 x 3/8,bolt 6-32 x 3/8,bolt,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-throttle-box-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-throttle-box-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-throttle-box-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-fat-boy-finishing-box-sch,,FA247,FA 247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-flat-finishing-box-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-nail-spotter-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-throttle-box-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-throttle-box-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-throttle-box-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-fat-boy-finishing-box-sch,,FA247,FA 247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-flat-finishing-box-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-nail-spotter-sch,,FA247,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
frontend\public\brands\Columbia\Schematics\CornerBoxes\ThrottleBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-throttle-box-sch,FA247,,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
frontend\public\brands\Columbia\Schematics\CornerBoxes\ThrottleBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-throttle-box-sch,FA247,,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
frontend\public\brands\Columbia\Schematics\CornerBoxes\ThrottleBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-throttle-box-sch,FA247,,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\AutomaticFlatBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-flat-finishing-box-sch,FA247,,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\AutomaticFlatBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-automatic-flat-finishing-box-sch,FA247,,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\FatBoyBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-fat-boy-finishing-box-sch,FA247,,FA 247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
frontend\public\brands\Columbia\Schematics\FinishingBoxes\FlatBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-flat-finishing-box-sch,FA247,,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
frontend\public\brands\Columbia\Schematics\Nailspotters\Nailspotter\schematic_data.json,frontend_schematic_json,Columbia,columbia-nail-spotter-sch,FA247,,FA247,6-32 X 5/8in Hex Bolt (FA247),bolt 6-32 x 5,bolt 6-32 x 5,bolt,6-32,5,32 x 5,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA247,,,"6 - 32 X 5/8"" Hex Bolt",bolt 6-32 x 5/8,bolt 6-32 x 5/8,bolt,6-32,5/8,32 x 5/8,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA247,,,"6 - 32 X 5/8"" Hex Bolt",bolt 6-32 x 5/8,bolt 6-32 x 5/8,bolt,6-32,5/8,32 x 5/8,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA364,,,8 - 32 x 5/8 Hex Bolt,bolt 8-32 x 5/8,bolt 8-32 x 5/8,bolt,8-32,5/8,32 x 5/8,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA364,,,8 - 32 x 5/8 Hex Bolt,bolt 8-32 x 5/8,bolt 8-32 x 5/8,bolt,8-32,5/8,32 x 5/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-combo-flusher-3-3csf-sch,,FA364,FA364,8-32 x 5/8 Hex Bolt (FA364),bolt 8-32 x 5/8,bolt 8-32 x 5/8,bolt,8-32,5/8,32 x 5/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-combo-flusher-3-3csf-sch,,FA364,FA364,8-32 x 5/8 Hex Bolt (FA364),bolt 8-32 x 5/8,bolt 8-32 x 5/8,bolt,8-32,5/8,32 x 5/8,
frontend\public\brands\Columbia\Schematics\Sanders\SanderHead\schematic_data.json,frontend_schematic_json,Columbia,columbia-combo-flusher-3-3csf-sch,FA364,,FA364,8-32 x 5/8 Hex Bolt (FA364),bolt 8-32 x 5/8,bolt 8-32 x 5/8,bolt,8-32,5/8,32 x 5/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch,,FA379,FA 379,"1/4"" E-Clip for Matrix Handle (FA379)",clip 1/4,clip 1/4,clip,,,,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch,,FA379,FA 379,"1/4"" E-Clip for Matrix Handle (FA379)",clip 1/4,clip 1/4,clip,,,,
frontend\public\brands\Columbia\Schematics\Handles\MatrixBoxHandle\Pinchbox\schematic_data.json,frontend_schematic_json,Columbia,columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch,FA379,,FA 379,"1/4"" E-Clip for Matrix Handle (FA379)",clip 1/4,clip 1/4,clip,,,,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA379,,,"1/4"" SS E - Clip",clip 1/4,clip 1/4,clip,,,,stainless
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA379,,,"1/4"" SS E - Clip",clip 1/4,clip 1/4,clip,,,,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch,,FA380,FA 380,"1/8"" E-Clip for Matrix Handle (FA380)",clip 1/8,clip 1/8,clip,,,,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch,,FA380,FA 380,"1/8"" E-Clip for Matrix Handle (FA380)",clip 1/8,clip 1/8,clip,,,,
frontend\public\brands\Columbia\Schematics\Handles\MatrixBoxHandle\Pinchbox\schematic_data.json,frontend_schematic_json,Columbia,columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch,FA380,,FA 380,"1/8"" E-Clip for Matrix Handle (FA380)",clip 1/8,clip 1/8,clip,,,,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA380,,,"1/8"" SS E - Clip",clip 1/8,clip 1/8,clip,,,,stainless
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA380,,,"1/8"" SS E - Clip",clip 1/8,clip 1/8,clip,,,,stainless
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,CT109,,,1/4 - 20 Hex Nut,nut 1/4-20 hex,nut 1/4-20 hex,nut,1/4-20,,,
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA291,,,1/4 - 20 Hex Nut,nut 1/4-20 hex,nut 1/4-20 hex,nut,1/4-20,,,
