sku_code,product_title,variant_title,sales_price,cost_price,brand,upc_code,image_url,country_origin_code,weight,weight_unit,product_id,min_reorder_level,quantity_to_reorder,max_reorder_level,width,depth,height,dimensions_unit,tax_rate,estimated_delivery,tags,product_properties,variant_options,tariff_code,hazmat,qty_on_hand,total_qty,total_stock_value
AH1-2.5,Head Casting,"2.5""",173.85,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/5wK0io1llORxd3h3NAV2ccShll63qgADL_w59Q2PPDA/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3IxXzAxLndlYnA,US,0.0,oz,716871138,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,AH1,Head Casting",{},"{""Size"":""2.5\""""}",,,100,100,0.0
AH1-3,Head Casting,"3""",153.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/5wK0io1llORxd3h3NAV2ccShll63qgADL_w59Q2PPDA/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3IxXzAxLndlYnA,US,0.0,oz,716871143,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,AH1,Head Casting",{},"{""Size"":""3\""""}",,,100,100,0.0
AH1-3.5,Head Casting,"3.5""",153.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/5wK0io1llORxd3h3NAV2ccShll63qgADL_w59Q2PPDA/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3IxXzAxLndlYnA,US,0.0,oz,716871146,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,AH1,Head Casting",{},"{""Size"":""3.5\""""}",,,100,100,0.0
FFB39,Hex Bolt,Standard,3.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/6Wn9jTXAcOmS9TBtCLhEfBtC9X0fewfJI0GbA5GKWX8/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/ZmZiMzlfMDEud2Vi/cA,US,0.0,oz,716871147,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Flat Finishing Box,Repair Parts,FFB39",{},{},,,100,100,0.0
CT20,Hinge Block,Standard,24.95,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/dP7dS7u6b8_OOdPNpIU3q2E4sWqFLj4jm48hJmISR1I/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3QyMF8wMS53ZWJw,US,0.0,oz,716871151,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT20",{},{},,,100,100,0.0
HFFB3,Hinge Box End Plate,Right,36.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/NJW9GlWEVnrZAv81_yDLu8tC3PGGvTOmILFQIoXvvs4/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/aGZmYjNhXzAxLndl/YnA,US,0.0,oz,716871154,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Flat Finishing Box,Repair Parts,HFFB3",{},"{""Side"":""Right""}",,,100,100,0.0
HFFB3A,Hinge Box End Plate,Left,36.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/NJW9GlWEVnrZAv81_yDLu8tC3PGGvTOmILFQIoXvvs4/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/aGZmYjNhXzAxLndl/YnA,US,0.0,oz,716871157,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Flat Finishing Box,Repair Parts,HFFB3",{},"{""Side"":""Left""}",,,100,100,0.0
CFB15A,Hinge Bushing (Plastic Washer),Standard,8.5,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/xCla5csumqfVdXCY5S8SEQMEIuqI12X5NECN88RqGHY/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y2ZiMTVhXzAxLndl/YnA,US,0.0,oz,716871159,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,CFB15A,Corner Flusher Box",{},{},,,100,100,0.0
BH6,Hinge Pin,Standard,11.25,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/S0yfImkrOfJ6d8VCa_iUkdIQEUfusa3gl4cYvL12aRk/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Ymg2XzAxLndlYnA,US,0.0,oz,716871166,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Matrix Handle,MH6",{},{},,,100,100,0.0
MH6,Hinge Pin,Standard,4.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/S0yfImkrOfJ6d8VCa_iUkdIQEUfusa3gl4cYvL12aRk/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Ymg2XzAxLndlYnA,US,0.0,oz,716871169,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Matrix Handle,MH6",{},{},,,100,100,0.0
CT79,Hollow Shaft,Standard,38.5,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/LSI3LoTZf0DLeBuL5C0DrYX9J-LxCTQgwRExg5s747A/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3Q3OV8wMS53ZWJw,US,0.0,oz,716871171,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT79",{},{},,,100,100,0.0
CT68,Hub,Standard,15.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/cwsY5fWvTAGhXE3klhYSd4obm7ZJ8MYEv8gHYVA_aU4/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3Q2OF8wMS53ZWJw,US,0.0,oz,716871175,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT68",{},{},,,100,100,0.0
CT2,Insert Bushing for CT#7A,Standard,5.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/CVykMRK9bpnbZ3hF_IpfAGUzTRS4GwFhI4x3VXEO2Sw/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3QyXzAxLndlYnA,US,0.0,oz,716871177,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,Automatic Taper Head,CT2",{},{},,,100,100,0.0
CT3,Insert Bushing,Right,12.0,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/V7KHhZink1p565-qcG3FR8guGmOY0v5aocdsRy78rfU/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3QzXzAxLndlYnA,US,0.0,oz,716871594,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,CT3,CT3A,Insert Bushing",{},"{""Side"":""Right""}",,,100,100,0.0
CT3A,Insert Bushing,Left,14.5,0.0,Columbia Tools,"",https://thumbnails.veeqo.com/V7KHhZink1p565-qcG3FR8guGmOY0v5aocdsRy78rfU/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvY29s/dW1iaWFfdG9vbHNf/Y3QzXzAxLndlYnA,US,0.0,oz,716871601,0,0,0,0.0,0.0,0.0,inches,6.875,,"Columbia Tools,Repair Parts,CT3,CT3A,Insert Bushing",{},"{""Side"":""Left""}",,,100,100,0.0
4-701,LEVEL5 Corner Applicator,"7""",285.59,0.0,LEVEL5,"",https://thumbnails.veeqo.com/pfkv-50RFZff9s_StdD9mFtLu14K9c6DDXT9GO0PLBo/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzAxXzAx/LndlYnA,US,0.0,oz,716871856,0,0,0,0.0,0.0,0.0,inches,6.875,,"Corner Applicators,Drywall Finishing Tools,LEVEL5",{},"{""Size"":""7\""""}",,,54,100,0.0
4-702,LEVEL5 Corner Applicator,"8""",294.52,0.0,LEVEL5,"",https://thumbnails.veeqo.com/pfkv-50RFZff9s_StdD9mFtLu14K9c6DDXT9GO0PLBo/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzAxXzAx/LndlYnA,US,0.0,oz,716871862,0,0,0,0.0,0.0,0.0,inches,6.875,,"Corner Applicators,Drywall Finishing Tools,LEVEL5",{},"{""Size"":""8\""""}",,,100,100,0.0
4-794,LEVEL5 Corner Applicator Handle (Extendable),"31""-50""",175.08,0.0,LEVEL5,"",https://thumbnails.veeqo.com/uVBjtEMTz7DJ77_3NBv1e4Pp-CGPPJrrCDZNY1gmds4/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzk0XzAx/LndlYnA,US,0.0,oz,716871868,0,0,0,0.0,0.0,0.0,inches,6.875,,"Corner Applicators,Drywall Finishing Tools,LEVEL5",{},"{""Length"":""31\""-50\""""}",,,100,100,0.0
4-798,LEVEL5 Corner Applicator Handle (Extendable),"43""-72""",193.78,0.0,LEVEL5,"",https://thumbnails.veeqo.com/uVBjtEMTz7DJ77_3NBv1e4Pp-CGPPJrrCDZNY1gmds4/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzk0XzAx/LndlYnA,US,0.0,oz,716871873,0,0,0,0.0,0.0,0.0,inches,6.875,,"Corner Applicators,Drywall Finishing Tools,LEVEL5",{},"{""Length"":""43\""-72\""""}",,,100,100,0.0
4-732,LEVEL5 Corner Finisher,"2.5""",397.37,0.0,LEVEL5,"",https://thumbnails.veeqo.com/LLN46myL79eDs-KeSrtVBnG67j3IHJTbnn1ChR0fRIQ/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzMyXzAx/LndlYnA,US,0.0,oz,716871880,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Corner Finishers",{},"{""Size"":""2.5\""""}",,,100,100,0.0
4-733,LEVEL5 Corner Finisher,"3""",406.72,0.0,LEVEL5,"",https://thumbnails.veeqo.com/LLN46myL79eDs-KeSrtVBnG67j3IHJTbnn1ChR0fRIQ/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzMyXzAx/LndlYnA,US,0.0,oz,716871883,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Corner Finishers",{},"{""Size"":""3\""""}",,,54,100,0.0
4-734,LEVEL5 Corner Finisher,"3.5""",416.07,0.0,LEVEL5,"",https://thumbnails.veeqo.com/LLN46myL79eDs-KeSrtVBnG67j3IHJTbnn1ChR0fRIQ/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzMyXzAx/LndlYnA,US,0.0,oz,716871887,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Corner Finishers",{},"{""Size"":""3.5\""""}",,,100,100,0.0
4-735,LEVEL5 Corner Finisher,"4""",425.42,0.0,LEVEL5,"",https://thumbnails.veeqo.com/LLN46myL79eDs-KeSrtVBnG67j3IHJTbnn1ChR0fRIQ/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzMyXzAx/LndlYnA,US,0.0,oz,716871889,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Corner Finishers",{},"{""Size"":""4\""""}",,,100,100,0.0
4-795,LEVEL5 Corner Finisher Handle (Extendable),"31""-50""",186.98,0.0,LEVEL5,"",https://thumbnails.veeqo.com/kGzoZSHzL8IagRnjiL49SDzrQBHFEwAPrIM1bQP01JA/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzk1XzAx/LndlYnA,US,0.0,oz,716871893,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Corner Finishers",{},"{""Length"":""31\""-50\""""}",,,100,100,0.0
4-799,LEVEL5 Corner Finisher Handle (Extendable),"43""-72""",205.68,0.0,LEVEL5,"",https://thumbnails.veeqo.com/kGzoZSHzL8IagRnjiL49SDzrQBHFEwAPrIM1bQP01JA/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzk1XzAx/LndlYnA,US,0.0,oz,716871897,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Corner Finishers",{},"{""Length"":""43\""-72\""""}",,,100,100,0.0
4-743,LEVEL5 Corner Flusher,"3""",128.69,0.0,LEVEL5,"",https://thumbnails.veeqo.com/d3Wo0U23Qfn0QoEM310qgAIKwYfyBBci8EJo6iQmkgU/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzQzXzAx/LndlYnA,US,0.0,oz,716871900,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Corner Flushers",{},"{""Size"":""3\""""}",,,100,100,0.0
4-744,LEVEL5 Corner Flusher,"3.5""",132.74,0.0,LEVEL5,"",https://thumbnails.veeqo.com/d3Wo0U23Qfn0QoEM310qgAIKwYfyBBci8EJo6iQmkgU/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzQzXzAx/LndlYnA,US,0.0,oz,716871904,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Corner Flushers",{},"{""Size"":""3.5\""""}",,,100,100,0.0
4-767,LEVEL5 Flat Box (MEGA),"7""",398.64,0.0,LEVEL5,"",https://thumbnails.veeqo.com/XzIUWMlTH33tEkm2A6Wg2GcPZMDLy2Zp2HRwvS0X-hU/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzY3XzAx/LndlYnA,US,0.0,oz,716871908,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Size"":""7\""""}",,,100,100,0.0
4-768,LEVEL5 Flat Box (MEGA),"10""",407.99,0.0,LEVEL5,"",https://thumbnails.veeqo.com/XzIUWMlTH33tEkm2A6Wg2GcPZMDLy2Zp2HRwvS0X-hU/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzY3XzAx/LndlYnA,US,0.0,oz,716871914,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Size"":""10\""""}",,,100,100,0.0
4-769,LEVEL5 Flat Box (MEGA),"12""",422.02,0.0,LEVEL5,"",https://thumbnails.veeqo.com/XzIUWMlTH33tEkm2A6Wg2GcPZMDLy2Zp2HRwvS0X-hU/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzY3XzAx/LndlYnA,US,0.0,oz,716871916,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Size"":""12\""""}",,,100,100,0.0
4-764,LEVEL5 Flat Box (Standard),"7""",379.52,0.0,LEVEL5,"",https://thumbnails.veeqo.com/4hkFEaz3bGGqZ8Nss7u2TyDGha7p7nwx-wkiJxZmSRg/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzY0XzAx/LndlYnA,US,0.0,oz,716871918,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Size"":""7\""""}",,,100,100,0.0
4-765,LEVEL5 Flat Box (Standard),"10""",388.87,0.0,LEVEL5,"",https://thumbnails.veeqo.com/4hkFEaz3bGGqZ8Nss7u2TyDGha7p7nwx-wkiJxZmSRg/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzY0XzAx/LndlYnA,US,0.0,oz,716871919,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Size"":""10\""""}",,,54,100,0.0
4-766,LEVEL5 Flat Box (Standard),"12""",398.64,0.0,LEVEL5,"",https://thumbnails.veeqo.com/4hkFEaz3bGGqZ8Nss7u2TyDGha7p7nwx-wkiJxZmSRg/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzY0XzAx/LndlYnA,US,0.0,oz,716871921,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Size"":""12\""""}",,,54,100,0.0
4-770,LEVEL5 Flat Box (Standard),"14""",412.67,0.0,LEVEL5,"",https://thumbnails.veeqo.com/4hkFEaz3bGGqZ8Nss7u2TyDGha7p7nwx-wkiJxZmSRg/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzY0XzAx/LndlYnA,US,0.0,oz,716871922,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Size"":""14\""""}",,,100,100,0.0
4-759,LEVEL5 Flat Box Handle (Extendable),"48""-78""",313.22,0.0,LEVEL5,"",https://thumbnails.veeqo.com/lv7dSUx_2CNAPDAFknJLj451jBkMR-phu2vr2O7H2Vo/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzU5XzAx/LndlYnA,US,0.0,oz,716871927,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Length"":""48\""-78\""""}",,,100,100,0.0
4-780,LEVEL5 Flat Box Handle (Extendable),"40""-62""",303.87,0.0,LEVEL5,"",https://thumbnails.veeqo.com/lv7dSUx_2CNAPDAFknJLj451jBkMR-phu2vr2O7H2Vo/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzU5XzAx/LndlYnA,US,0.0,oz,716871936,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Length"":""40\""-62\""""}",,,100,100,0.0
4-781,LEVEL5 Flat Box Handle (Extendable),"30""-42""",294.52,0.0,LEVEL5,"",https://thumbnails.veeqo.com/lv7dSUx_2CNAPDAFknJLj451jBkMR-phu2vr2O7H2Vo/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzU5XzAx/LndlYnA,US,0.0,oz,716871941,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Length"":""30\""-42\""""}",,,100,100,0.0
4-782,LEVEL5 Flat Box Handle (Extendable),"23""-32""",276.24,0.0,LEVEL5,"",https://thumbnails.veeqo.com/lv7dSUx_2CNAPDAFknJLj451jBkMR-phu2vr2O7H2Vo/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzU5XzAx/LndlYnA,US,0.0,oz,716871947,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Length"":""23\""-32\""""}",,,100,100,0.0
4-711,LEVEL5 Flat Box Handle (Fixed Length),"34""",175.09,0.0,LEVEL5,"",https://thumbnails.veeqo.com/JdGtASa_E1xn-NKRFaPlX44lTvkvSOZ_NoMZ9pGCKb8/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzExXzAx/LndlYnA,US,0.0,oz,716871950,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Length"":""34\""""}",,,100,100,0.0
4-712,LEVEL5 Flat Box Handle (Fixed Length),"42""",184.02,0.0,LEVEL5,"",https://thumbnails.veeqo.com/JdGtASa_E1xn-NKRFaPlX44lTvkvSOZ_NoMZ9pGCKb8/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzExXzAx/LndlYnA,US,0.0,oz,716871955,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Length"":""42\""""}",,,54,100,0.0
4-740,LEVEL5 Flat Box Handle (Fixed Length),"54""",202.72,0.0,LEVEL5,"",https://thumbnails.veeqo.com/JdGtASa_E1xn-NKRFaPlX44lTvkvSOZ_NoMZ9pGCKb8/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzExXzAx/LndlYnA,US,0.0,oz,716871962,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Flat Boxes",{},"{""Length"":""54\""""}",,,100,100,0.0
4-754,LEVEL5 Nail Spotter,"2""",271.14,0.0,LEVEL5,"",https://thumbnails.veeqo.com/GbqBFRjYc3FzQsAK5YN1L-DgIfmzVYiGm6i9kzzQhxw/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNzU0XzAx/LndlYnA,US,0.0,oz,716871964,0,0,0,0.0,0.0,0.0,inches,6.875,,"Drywall Finishing Tools,LEVEL5,Nail Spotters",{},"{""Size"":""2\""""}",,,100,100,0.0
4-605,"LEVEL5 10""/12"" Box Set with Extendable Handle",Standard,1453.17,0.0,LEVEL5,"",https://thumbnails.veeqo.com/WJg5TPkhUiKvPfaA-bOt6lfQjfiiQlhd-eLw64gX01A/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNjA1XzAx/LndlYnA,US,0.0,oz,716871967,0,0,0,0.0,0.0,0.0,inches,6.875,,"LEVEL5,drywall finishing set,flat box set,tool kit",{},,,false,54,100,0
4-629,"LEVEL5 10""/12"" Box Set with Extendable Handle",Mega,1866.46,0.0,LEVEL5,"",https://thumbnails.veeqo.com/WJg5TPkhUiKvPfaA-bOt6lfQjfiiQlhd-eLw64gX01A/rs:fit:1000:1000/aHR0cHM6Ly9kcnl3/YWxsdG9vbGJveC5j/b20vd3AtY29udGVu/dC91cGxvYWRzLzIw/MjYvbWVkaWEvbGV2/ZWw1XzRfNjA1XzAx/LndlYnA,US,0.0,oz,716871975,0,0,0,0.0,0.0,0.0,inches,6.875,,"LEVEL5,drywall finishing set,flat box set,tool kit",{},,,false,54,100,0
