sku,type,parent_sku,gallery_position,filename,url,mapping_reason
15TTE,variation,TT-CORNER-ROLLER,2,tapetech_15tte_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_15tte_02.webp,optimized_append
15TTE,variation,TT-CORNER-ROLLER,3,tapetech_15tte_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_15tte_03.webp,optimized_append
15TTE,variation,TT-CORNER-ROLLER,4,tapetech_15tte_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_15tte_04.webp,optimized_append
15TTE,variation,TT-CORNER-ROLLER,5,tapetech_15tte_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_15tte_05.webp,optimized_append
15TTE,variation,TT-CORNER-ROLLER,6,tapetech_15tte_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_15tte_06.webp,optimized_append
15TTE,variation,TT-CORNER-ROLLER,7,tapetech_15tte_07.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_15tte_07.webp,optimized_append
15TTE,variation,TT-CORNER-ROLLER,8,tapetech_15tte_08.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_15tte_08.webp,optimized_append
17TT,variation,TT-CORNER-ROLLER,1,tapetech_17tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_17tt_01.webp,wc_export_order_preserved
17TT,variation,TT-CORNER-ROLLER,2,tapetech_17tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_17tt_02.webp,optimized_append
17TT,variation,TT-CORNER-ROLLER,3,tapetech_17tt_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_17tt_03.webp,optimized_append
17TT,variation,TT-CORNER-ROLLER,4,tapetech_17tt_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_17tt_04.webp,optimized_append
17TT,variation,TT-CORNER-ROLLER,5,tapetech_17tt_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_17tt_05.webp,optimized_append
17TTE,variation,TT-CORNER-ROLLER,1,tapetech_17tte_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_17tte_01.webp,wc_export_order_preserved
17TTE,variation,TT-CORNER-ROLLER,2,tapetech_17tte_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_17tte_02.webp,optimized_append
17TTE,variation,TT-CORNER-ROLLER,3,tapetech_17tte_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_17tte_03.webp,optimized_append
TT-COVE-APPLICATOR-HEAD,variable,,1,tapetech_ch55tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ch55tt_01.webp,wc_export_order_preserved
TT-COVE-APPLICATOR-HEAD,variable,,2,tapetech_ch75tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ch75tt_01.webp,wc_export_order_preserved
TT-COVE-APPLICATOR-HEAD,variable,,3,tapetech_ch83tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ch83tt_01.webp,wc_export_order_preserved
TT-COVE-APPLICATOR-HEAD,variable,,4,tapetech_ch90tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ch90tt_01.webp,wc_export_order_preserved
TT-DIRECT-CORNER-FLUSHER,variable,,1,tapetech_cf25tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_cf25tt_01.webp,wc_export_order_preserved
TT-DIRECT-CORNER-FLUSHER,variable,,2,tapetech_cf30tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_cf30tt_01.webp,wc_export_order_preserved
TT-DIRECT-CORNER-FLUSHER,variable,,3,tapetech_cf35tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_cf35tt_01.webp,wc_export_order_preserved
TT-DIRECT-CORNER-FLUSHER,variable,,4,tapetech_cf40tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_cf40tt_01.webp,wc_export_order_preserved
CH55TT,variation,TT-COVE-APPLICATOR-HEAD,1,tapetech_ch55tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ch55tt_01.webp,wc_export_order_preserved
CH75TT,variation,TT-COVE-APPLICATOR-HEAD,1,tapetech_ch75tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ch75tt_01.webp,wc_export_order_preserved
CH83TT,variation,TT-COVE-APPLICATOR-HEAD,1,tapetech_ch83tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ch83tt_01.webp,wc_export_order_preserved
CH90TT,variation,TT-COVE-APPLICATOR-HEAD,1,tapetech_ch90tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ch90tt_01.webp,wc_export_order_preserved
CF25TT,variation,TT-DIRECT-CORNER-FLUSHER,1,tapetech_cf25tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_cf25tt_01.webp,wc_export_order_preserved
CF30TT,variation,TT-DIRECT-CORNER-FLUSHER,1,tapetech_cf30tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_cf30tt_01.webp,wc_export_order_preserved
CF35TT,variation,TT-DIRECT-CORNER-FLUSHER,1,tapetech_cf35tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_cf35tt_01.webp,wc_export_order_preserved
CF40TT,variation,TT-DIRECT-CORNER-FLUSHER,1,tapetech_cf40tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_cf40tt_01.webp,wc_export_order_preserved
TT-EASYCLEAN-AUTOMATIC-TAPER,variable,,1,tapetech_07tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_02.webp,wc_export_order_preserved
TT-EASYCLEAN-AUTOMATIC-TAPER,variable,,2,tapetech_07tt_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_03.webp,wc_export_order_preserved
TT-EASYCLEAN-AUTOMATIC-TAPER,variable,,3,tapetech_03tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_03tt_02.webp,wc_export_order_preserved
TT-EASYCLEAN-AUTOMATIC-TAPER,variable,,4,tapetech_07tt_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_04.webp,wc_export_order_preserved
TT-EASYCLEAN-AUTOMATIC-TAPER,variable,,5,tapetech_07tt_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_05.webp,wc_export_order_preserved
TT-EASYCLEAN-AUTOMATIC-TAPER,variable,,6,tapetech_07tt_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_06.webp,wc_export_order_preserved
TT-EASYCLEAN-AUTOMATIC-TAPER,variable,,7,tapetech_07ttc_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07ttc_02.webp,wc_export_order_preserved
TT-EASYCLEAN-AUTOMATIC-TAPER,variable,,8,tapetech_07ttc_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07ttc_01.webp,wc_export_order_preserved
TT-EASYCLEAN-AUTOMATIC-TAPER,variable,,9,tapetech_07ttc_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07ttc_03.webp,wc_export_order_preserved
TT-EASYCLEAN-AUTOMATIC-TAPER,variable,,10,tapetech_07ttc_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07ttc_04.webp,wc_export_order_preserved
TT-EASYCLEAN-AUTOMATIC-TAPER,variable,,11,tapetech_07ttc_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07ttc_05.webp,wc_export_order_preserved
TT-EASYCLEAN-AUTOMATIC-TAPER,variable,,12,tapetech_07ttc_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07ttc_06.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,1,tapetech_ez07tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_01.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,2,tapetech_ez10tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_01.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,3,tapetech_ez12tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_01.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,4,tapetech_ez15tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_01.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,5,tapetech_ez10tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_02.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,6,tapetech_ez10tt_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_03.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,7,tapetech_ez10tt_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_04.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,8,tapetech_ez10tt_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_05.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,9,tapetech_ez10tt_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_06.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,10,tapetech_ez12tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_02.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,11,tapetech_ez12tt_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_03.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,12,tapetech_ez12tt_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_04.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,13,tapetech_ez12tt_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_05.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,14,tapetech_ez12tt_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_06.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,15,tapetech_ez12tt_07.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_07.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,16,tapetech_ez12tt_08.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_08.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,17,tapetech_ez12tt_09.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_09.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,18,tapetech_ez15tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_02.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,19,tapetech_ez15tt_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_03.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,20,tapetech_ez15tt_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_04.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,21,tapetech_ez15tt_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_05.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,22,tapetech_ez15tt_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_06.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,23,tapetech_ez15tt_07.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_07.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,24,tapetech_ez15tt_08.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_08.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,25,tapetech_ez15tt_09.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_09.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,26,tapetech_ez15tt_10.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_10.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,27,tapetech_ez15tt_11.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_11.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,28,tapetech_ez07tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_02.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,29,tapetech_ez07tt_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_03.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,30,tapetech_ez07tt_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_04.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,31,tapetech_ez07tt_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_05.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,32,tapetech_ez07tt_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_06.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,33,tapetech_ez07tt_07.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_07.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,34,tapetech_ez07tt_08.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_08.webp,wc_export_order_preserved
TT-EASYCLEAN-FINISHING-BOX,variable,,35,tapetech_ez07tt_09.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_09.webp,wc_export_order_preserved
03TT,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,1,tapetech_03tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_03tt_01.webp,wc_export_order_preserved
03TT,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,2,tapetech_03tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_03tt_02.webp,optimized_append
03TT,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,3,tapetech_03tt_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_03tt_03.webp,optimized_append
07TT,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,1,tapetech_07tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_01.webp,wc_export_order_preserved
07TT,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,2,tapetech_07tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_02.webp,optimized_append
07TT,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,3,tapetech_07tt_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_03.webp,optimized_append
07TT,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,4,tapetech_07tt_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_04.webp,optimized_append
07TT,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,5,tapetech_07tt_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_05.webp,optimized_append
07TT,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,6,tapetech_07tt_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_06.webp,optimized_append
07TT,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,7,tapetech_07tt_07.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_07.webp,optimized_append
07TT,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,8,tapetech_07tt_08.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_08.webp,optimized_append
07TT,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,9,tapetech_07tt_09.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07tt_09.webp,optimized_append
07TT-C,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,1,tapetech_07ttc_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07ttc_01.webp,wc_export_order_preserved
07TT-C,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,2,tapetech_07ttc_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07ttc_02.webp,optimized_append
07TT-C,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,3,tapetech_07ttc_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07ttc_03.webp,optimized_append
07TT-C,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,4,tapetech_07ttc_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07ttc_04.webp,optimized_append
07TT-C,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,5,tapetech_07ttc_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07ttc_05.webp,optimized_append
07TT-C,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,6,tapetech_07ttc_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_07ttc_06.webp,optimized_append
EZ07TT,variation,TT-EASYCLEAN-FINISHING-BOX,1,tapetech_ez07tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_01.webp,wc_export_order_preserved
EZ07TT,variation,TT-EASYCLEAN-FINISHING-BOX,2,tapetech_ez07tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_02.webp,optimized_append
EZ07TT,variation,TT-EASYCLEAN-FINISHING-BOX,3,tapetech_ez07tt_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_03.webp,optimized_append
EZ07TT,variation,TT-EASYCLEAN-FINISHING-BOX,4,tapetech_ez07tt_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_04.webp,optimized_append
EZ07TT,variation,TT-EASYCLEAN-FINISHING-BOX,5,tapetech_ez07tt_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_05.webp,optimized_append
EZ07TT,variation,TT-EASYCLEAN-FINISHING-BOX,6,tapetech_ez07tt_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_06.webp,optimized_append
EZ07TT,variation,TT-EASYCLEAN-FINISHING-BOX,7,tapetech_ez07tt_07.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_07.webp,optimized_append
EZ07TT,variation,TT-EASYCLEAN-FINISHING-BOX,8,tapetech_ez07tt_08.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_08.webp,optimized_append
EZ07TT,variation,TT-EASYCLEAN-FINISHING-BOX,9,tapetech_ez07tt_09.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez07tt_09.webp,optimized_append
EZ10TT,variation,TT-EASYCLEAN-FINISHING-BOX,1,tapetech_ez10tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_01.webp,wc_export_order_preserved
EZ10TT,variation,TT-EASYCLEAN-FINISHING-BOX,2,tapetech_ez10tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_02.webp,optimized_append
EZ10TT,variation,TT-EASYCLEAN-FINISHING-BOX,3,tapetech_ez10tt_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_03.webp,optimized_append
EZ10TT,variation,TT-EASYCLEAN-FINISHING-BOX,4,tapetech_ez10tt_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_04.webp,optimized_append
EZ10TT,variation,TT-EASYCLEAN-FINISHING-BOX,5,tapetech_ez10tt_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_05.webp,optimized_append
EZ10TT,variation,TT-EASYCLEAN-FINISHING-BOX,6,tapetech_ez10tt_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez10tt_06.webp,optimized_append
EZ12TT,variation,TT-EASYCLEAN-FINISHING-BOX,1,tapetech_ez12tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_01.webp,wc_export_order_preserved
EZ12TT,variation,TT-EASYCLEAN-FINISHING-BOX,2,tapetech_ez12tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_02.webp,optimized_append
EZ12TT,variation,TT-EASYCLEAN-FINISHING-BOX,3,tapetech_ez12tt_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_03.webp,optimized_append
EZ12TT,variation,TT-EASYCLEAN-FINISHING-BOX,4,tapetech_ez12tt_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_04.webp,optimized_append
EZ12TT,variation,TT-EASYCLEAN-FINISHING-BOX,5,tapetech_ez12tt_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_05.webp,optimized_append
EZ12TT,variation,TT-EASYCLEAN-FINISHING-BOX,6,tapetech_ez12tt_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_06.webp,optimized_append
EZ12TT,variation,TT-EASYCLEAN-FINISHING-BOX,7,tapetech_ez12tt_07.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_07.webp,optimized_append
EZ12TT,variation,TT-EASYCLEAN-FINISHING-BOX,8,tapetech_ez12tt_08.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_08.webp,optimized_append
EZ12TT,variation,TT-EASYCLEAN-FINISHING-BOX,9,tapetech_ez12tt_09.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez12tt_09.webp,optimized_append
EZ15TT,variation,TT-EASYCLEAN-FINISHING-BOX,1,tapetech_ez15tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_01.webp,wc_export_order_preserved
EZ15TT,variation,TT-EASYCLEAN-FINISHING-BOX,2,tapetech_ez15tt_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_02.webp,optimized_append
EZ15TT,variation,TT-EASYCLEAN-FINISHING-BOX,3,tapetech_ez15tt_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_03.webp,optimized_append
EZ15TT,variation,TT-EASYCLEAN-FINISHING-BOX,4,tapetech_ez15tt_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_04.webp,optimized_append
EZ15TT,variation,TT-EASYCLEAN-FINISHING-BOX,5,tapetech_ez15tt_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_05.webp,optimized_append
EZ15TT,variation,TT-EASYCLEAN-FINISHING-BOX,6,tapetech_ez15tt_06.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_06.webp,optimized_append
EZ15TT,variation,TT-EASYCLEAN-FINISHING-BOX,7,tapetech_ez15tt_07.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_07.webp,optimized_append
EZ15TT,variation,TT-EASYCLEAN-FINISHING-BOX,8,tapetech_ez15tt_08.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_08.webp,optimized_append
EZ15TT,variation,TT-EASYCLEAN-FINISHING-BOX,9,tapetech_ez15tt_09.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_09.webp,optimized_append
EZ15TT,variation,TT-EASYCLEAN-FINISHING-BOX,10,tapetech_ez15tt_10.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_10.webp,optimized_append
EZ15TT,variation,TT-EASYCLEAN-FINISHING-BOX,11,tapetech_ez15tt_11.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_ez15tt_11.webp,optimized_append
TT-EASYCLEAN-PUMP,variable,,1,tapetech_76tt_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_76tt_01.webp,wc_export_order_preserved
TT-EASYCLEAN-PUMP,variable,,2,tapetech_76ttca_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_76ttca_01.webp,wc_export_order_preserved
TT-EASYCLEAN-PUMP,variable,,3,tapetech_76ttca_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_76ttca_02.webp,wc_export_order_preserved
TT-EASYCLEAN-PUMP,variable,,4,tapetech_76ttca_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_76ttca_03.webp,wc_export_order_preserved
TT-EASYCLEAN-PUMP,variable,,5,tapetech_76ttca_04.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_76ttca_04.webp,wc_export_order_preserved
TT-EASYCLEAN-PUMP,variable,,6,tapetech_76ttca_05.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/tapetech_76ttca_05.webp,wc_export_order_preserved
